Reg	Orden	Hogar	Fex_c	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	Llave_viv	Llave_hog	Fex_c_2011
50	01	01	241.607545	1	4	2	2	2	2	2							200601203061	20060120306101	242.132026090074
50	01	01	1926.4104074	2	1												200601203062	20060120306201	1929.60591044923
50	02	01	1926.4104074	2	4	2	2	2	2	2							200601203062	20060120306201	1929.60591044923
50	03	01	1926.4104074	2	1												200601203062	20060120306201	1929.60591044923
50	04	01	1926.4104074	2	3	2	2	2	2	2							200601203062	20060120306201	1929.60591044923
50	05	01	1926.4104074	2	3	2	2	2	2	2							200601203062	20060120306201	1929.60591044923
50	01	01	1876.6484385	1	1												200601203063	20060120306301	1875.04412517063
50	02	01	1876.6484385	2	1												200601203063	20060120306301	1875.04412517063
50	03	01	1876.6484385	2	3	2	2	2	2	2							200601203063	20060120306301	1875.04412517063
50	01	01	2029.7085131	2	1												200601203064	20060120306401	2016.24847648995
50	02	01	2029.7085131	2	1												200601203064	20060120306401	2016.24847648995
50	01	01	1586.4967288	1	1												200601203065	20060120306501	1576.61238739954
50	02	01	1586.4967288	2	1												200601203065	20060120306501	1576.61238739954
50	03	01	1586.4967288	2	2	2	2	2	1							1	200601203065	20060120306501	1576.61238739954
50	04	01	1586.4967288	2	3	2	2	2	2	1	14						200601203065	20060120306501	1576.61238739954
50	05	01	1586.4967288	1	6												200601203065	20060120306501	1576.61238739954
50	06	01	1586.4967288	2	1												200601203065	20060120306501	1576.61238739954
50	01	01	1513.479709	1	1												200601203066	20060120306601	1515.79375014856
50	02	01	1513.479709	1	4	2	2	2	2	2							200601203066	20060120306601	1515.79375014856
50	03	01	1513.479709	1	3	2	2	2	2	2							200601203066	20060120306601	1515.79375014856
50	01	01	2023.7587992	2	1												200601203067	20060120306701	2022.11986145586
50	02	01	2023.7587992	2	1												200601203067	20060120306701	2022.11986145586
50	01	01	1606.7984924	1	1												200601203068	20060120306801	1603.05007995398
50	01	01	2099.9682091	1	1												200601203069	20060120306901	2117.09378338889
50	02	01	2099.9682091	1	1												200601203069	20060120306901	2117.09378338889
50	03	01	2099.9682091	1	3	2	2	1									200601203069	20060120306901	2117.09378338889
50	04	01	2099.9682091	1	3	2	2	2	2	2							200601203069	20060120306901	2117.09378338889
50	05	01	2099.9682091	1	3	2	2	2	2	2							200601203069	20060120306901	2117.09378338889
50	01	01	2311.0667877	2	1												200601203070	20060120307001	2305.36358262788
50	02	01	2311.0667877	2	4	2	2	2	2	1	12						200601203070	20060120307001	2305.36358262788
50	01	01	1635.8133839	2	1												200601203071	20060120307101	1628.84087155915
50	02	01	1635.8133839	2	4	2	2	2	2	2							200601203071	20060120307101	1628.84087155915
50	03	01	1635.8133839	2	1												200601203071	20060120307101	1628.84087155915
50	04	01	1635.8133839	2	3	2	2	2	2	2							200601203071	20060120307101	1628.84087155915
50	01	01	1836.1126424	1	1												200601203072	20060120307201	1806.38613148421
50	02	01	1836.1126424	1	1												200601203072	20060120307201	1806.38613148421
50	03	01	1836.1126424	1	4	2	2	2	2	1	12						200601203072	20060120307201	1806.38613148421
50	01	01	1763.6519257	2	1												200601203073	20060120307301	1752.8425768235
50	02	01	1763.6519257	2	4	2	2	2	2	2							200601203073	20060120307301	1752.8425768235
50	03	01	1763.6519257	2	3	2	2	2	2	2							200601203073	20060120307301	1752.8425768235
50	01	01	1441.7131895	2	1												200601203074	20060120307401	1427.91169872128
50	02	01	1441.7131895	2	1												200601203074	20060120307401	1427.91169872128
50	03	01	1441.7131895	2	1												200601203074	20060120307401	1427.91169872128
50	01	01	1535.5945375	4	4	2	2	2	2	1	11						200601203075	20060120307501	1533.90047844231
50	02	01	1535.5945375	1	1												200601203075	20060120307501	1533.90047844231
50	03	01	1535.5945375	1	1												200601203075	20060120307501	1533.90047844231
50	04	01	1535.5945375	1	4	2	2	2	2	1	12						200601203075	20060120307501	1533.90047844231
50	05	01	1535.5945375	1	1												200601203075	20060120307501	1533.90047844231
50	01	01	2370.0675054	1	1												200601203076	20060120307601	2371.57530065863
50	02	01	2370.0675054	1	1												200601203076	20060120307601	2371.57530065863
50	03	01	2370.0675054	1	3	2	2	2	2	2							200601203076	20060120307601	2371.57530065863
50	04	01	2370.0675054	1	1												200601203076	20060120307601	2371.57530065863
50	05	01	2370.0675054	1	4	2	2	2	2	2							200601203076	20060120307601	2371.57530065863
50	01	01	1688.1777333	1	1												200601203077	20060120307701	1691.43174676685
50	02	01	1688.1777333	1	3	2	2	2	2	2							200601203077	20060120307701	1691.43174676685
50	01	01	1922.3414894	1	1												200601203078	20060120307801	1911.36372257691
50	02	01	1922.3414894	1	4	2	2	2	2	2							200601203078	20060120307801	1911.36372257691
50	01	01	1911.5421694	2	1												200601203079	20060120307901	1900.63918326298
50	02	01	1911.5421694	2	4	2	2	2	2	2							200601203079	20060120307901	1900.63918326298
50	03	01	1911.5421694	2	3	2	2	2	2	2							200601203079	20060120307901	1900.63918326298
50	04	01	1911.5421694	2	3	2	2	2	2	2							200601203079	20060120307901	1900.63918326298
50	01	01	2105.9035786	1	4	2	2	2	2	2							200601203080	20060120308001	2089.64664998772
50	02	01	2105.9035786	1	1												200601203080	20060120308001	2089.64664998772
50	03	01	2105.9035786	1	1												200601203080	20060120308001	2089.64664998772
50	04	01	2105.9035786	1	1												200601203080	20060120308001	2089.64664998772
50	05	01	2105.9035786	1	3	2	2	2	2	2							200601203080	20060120308001	2089.64664998772
50	07	01	2105.9035786	1	1												200601203080	20060120308001	2089.64664998772
50	08	01	2105.9035786	1	1												200601203080	20060120308001	2089.64664998772
50	01	01	1889.4261049	1	4	2	2	2	2	2							200601203081	20060120308101	1902.30528040092
50	02	01	1889.4261049	1	1												200601203081	20060120308101	1902.30528040092
50	03	01	1889.4261049	1	1												200601203081	20060120308101	1902.30528040092
50	04	01	1889.4261049	1	3	2	2	2	2	2							200601203081	20060120308101	1902.30528040092
50	01	01	1612.8338921	1	4	2	1										200601203082	20060120308201	1632.2380619089
50	02	01	1612.8338921	1	2	2	2	2	1							1	200601203082	20060120308201	1632.2380619089
50	03	01	1612.8338921	2	1												200601203082	20060120308201	1632.2380619089
50	01	01	1775.2311288	2	1												200601203083	20060120308301	1764.28798629168
50	02	01	1775.2311288	2	4	2	2	2	2	1	05	2		2			200601203083	20060120308301	1764.28798629168
50	03	01	1775.2311288	2	3	2	2	2	2	2							200601203083	20060120308301	1764.28798629168
50	01	01	1795.2691977	2	1												200601203084	20060120308401	1786.66245835776
50	02	01	1795.2691977	2	4	2	2	2	2	1	12						200601203084	20060120308401	1786.66245835776
50	01	01	1922.3414894	1	1												200601203085	20060120308501	1911.36372257691
50	02	01	1922.3414894	1	4	2	2	2	2	2							200601203085	20060120308501	1911.36372257691
50	01	01	2197.6368257	2	1												200601203086	20060120308601	2186.41955499552
50	02	01	2197.6368257	2	4	2	2	1									200601203086	20060120308601	2186.41955499552
50	01	01	1497.4248722	2	1												200601203087	20060120308701	1476.60209903397
50	02	01	1497.4248722	2	1												200601203087	20060120308701	1476.60209903397
50	03	01	1497.4248722	2	4	2	1										200601203087	20060120308701	1476.60209903397
50	04	01	1497.4248722	2	1												200601203087	20060120308701	1476.60209903397
50	05	01	1497.4248722	2	3	2	2	2	2	2							200601203087	20060120308701	1476.60209903397
50	01	01	1278.5353583	2	5	2	2	2	2	2							200601203088	20060120308801	1274.98558485804
50	02	01	1278.5353583	2	1												200601203088	20060120308801	1274.98558485804
50	03	01	1278.5353583	2	1												200601203088	20060120308801	1274.98558485804
50	04	01	1278.5353583	2	1												200601203088	20060120308801	1274.98558485804
50	05	01	1278.5353583	2	3	2	2	2	2	2							200601203088	20060120308801	1274.98558485804
50	06	01	1278.5353583	2	3	2	2	2	2	2							200601203088	20060120308801	1274.98558485804
50	01	01	1760.3628907	2	1												200601203089	20060120308901	1735.32125910543
50	02	01	1760.3628907	2	1												200601203089	20060120308901	1735.32125910543
50	01	01	1876.6484385	1	1												200601203090	20060120309001	1875.04412517063
50	02	01	1876.6484385	1	4	2	1										200601203090	20060120309001	1875.04412517063
50	03	01	1876.6484385	1	3	2	2	2	2	2							200601203090	20060120309001	1875.04412517063
50	01	01	1555.8955895	2	1												200601203091	20060120309101	1540.18285167055
50	02	01	1555.8955895	2	4	2	2	2	2	2							200601203091	20060120309101	1540.18285167055
50	03	01	1555.8955895	2	1												200601203091	20060120309101	1540.18285167055
50	04	01	1555.8955895	2	1												200601203091	20060120309101	1540.18285167055
50	05	01	1555.8955895	2	4	2	2	2	2	2							200601203091	20060120309101	1540.18285167055
50	01	01	1717.4419749	2	1												200601203092	20060120309201	1699.71001042511
50	02	01	1717.4419749	2	4	2	2	2	2	1	09	2		2			200601203092	20060120309201	1699.71001042511
50	03	01	1717.4419749	2	3	2	2	2	2	1	14						200601203092	20060120309201	1699.71001042511
50	01	01	1482.1379963	1	4	2	2	2	2	2							200601203093	20060120309301	1491.62791093642
50	02	01	1482.1379963	1	1												200601203093	20060120309301	1491.62791093642
50	03	01	1482.1379963	1	1												200601203093	20060120309301	1491.62791093642
50	04	01	1482.1379963	1	4	2	2	2	2	2							200601203093	20060120309301	1491.62791093642
50	01	01	1443.6796712	1	4	2	1										200601203094	20060120309401	1438.85749280388
50	03	01	1443.6796712	1	6												200601203094	20060120309401	1438.85749280388
50	01	01	1586.386451	1	4	2	2	2	2	2							200601203095	20060120309501	1591.82592525447
50	02	01	1586.386451	1	1												200601203095	20060120309501	1591.82592525447
50	01	01	1963.1975103	2	4	2	1										200601203096	20060120309601	1956.83353686333
50	02	01	1963.1975103	2	1												200601203096	20060120309601	1956.83353686333
50	01	01	2215.7815225	1	4	2	1										200601203097	20060120309701	2207.16145873986
50	02	01	2215.7815225	1	4	2	2	2	2	2							200601203097	20060120309701	2207.16145873986
50	03	01	2215.7815225	1	1												200601203097	20060120309701	2207.16145873986
50	05	01	2215.7815225	1	4	2	2	2	2	2							200601203097	20060120309701	2207.16145873986
50	06	01	2215.7815225	1	3	2	2	2	2	2							200601203097	20060120309701	2207.16145873986
50	01	01	1922.3414894	2	1												200601203098	20060120309801	2141.85382294788
50	02	01	1922.3414894	2	4	2	1										200601203098	20060120309801	2141.85382294788
50	01	02	2023.7587992	2	1												200601203098	20060120309802	2141.85382294788
50	02	02	2023.7587992	2	4	2	1										200601203098	20060120309802	2141.85382294788
50	01	01	1826.8738936	2	1												200601203099	20060120309901	1794.73619873206
50	02	01	1826.8738936	2	1												200601203099	20060120309901	1794.73619873206
50	01	01	1834.2318465	2	1												200601203100	20060120310001	1830.49970432243
50	02	01	1834.2318465	2	4	2	1										200601203100	20060120310001	1830.49970432243
50	03	01	1834.2318465	2	1												200601203100	20060120310001	1830.49970432243
50	04	01	1834.2318465	2	1												200601203100	20060120310001	1830.49970432243
50	05	01	1834.2318465	2	3	2	2	2	2	2							200601203100	20060120310001	1830.49970432243
50	06	01	1834.2318465	2	3	2	2	2	2	2							200601203100	20060120310001	1830.49970432243
50	01	01	1934.6862311	2	1												200601203101	20060120310101	1901.95425376409
50	02	01	1934.6862311	2	1												200601203101	20060120310101	1901.95425376409
50	03	01	1934.6862311	2	1												200601203101	20060120310101	1901.95425376409
50	04	01	1934.6862311	2	3	2	2	2	2	2							200601203101	20060120310101	1901.95425376409
50	05	01	1934.6862311	2	3	2	2	2	2	2							200601203101	20060120310101	1901.95425376409
50	07	01	1934.6862311	2	4	2	1										200601203101	20060120310101	1901.95425376409
50	01	01	1841.7539962	2	1												200601203102	20060120310201	1829.29374775207
50	02	01	1841.7539962	2	4	2	2	2	2	2							200601203102	20060120310201	1829.29374775207
50	03	01	1841.7539962	2	1												200601203102	20060120310201	1829.29374775207
50	04	01	1841.7539962	2	3	2	2	2	2	2							200601203102	20060120310201	1829.29374775207
50	06	01	1841.7539962	2	2	2	2	2	1							1	200601203102	20060120310201	1829.29374775207
50	07	01	1841.7539962	2	1												200601203102	20060120310201	1829.29374775207
50	08	01	1841.7539962	2	3	2	2	2	2	2							200601203102	20060120310201	1829.29374775207
50	01	01	1191.5409728	1	4	2	2	2	2	1	11						200601203103	20060120310301	1190.86287204634
50	02	01	1191.5409728	1	1												200601203103	20060120310301	1190.86287204634
50	03	01	1191.5409728	1	1												200601203103	20060120310301	1190.86287204634
50	01	01	1595.9991724	2	1												200601203104	20060120310401	1592.32554064005
50	02	01	1595.9991724	2	4	2	2	2	2	2							200601203104	20060120310401	1592.32554064005
50	03	01	1595.9991724	2	1												200601203104	20060120310401	1592.32554064005
50	01	01	1284.9901075	2	1												200601203105	20060120310501	1280.33634705046
50	02	01	1284.9901075	2	1												200601203105	20060120310501	1280.33634705046
50	03	01	1284.9901075	2	4	2	2	2	2	2							200601203105	20060120310501	1280.33634705046
50	01	01	1606.7984924	1	1												200601203106	20060120310601	1603.05007995398
50	01	01	1380.011678	2	4	2	1										200601203107	20060120310701	1374.47525045012
50	02	01	1380.011678	2	1												200601203107	20060120310701	1374.47525045012
50	03	01	1380.011678	2	1												200601203107	20060120310701	1374.47525045012
50	04	01	1380.011678	2	1												200601203107	20060120310701	1374.47525045012
50	01	01	2178.0447821	2	1												200601203108	20060120310801	2186.53370337464
50	02	01	2178.0447821	2	4	2	2	2	2	2							200601203108	20060120310801	2186.53370337464
50	01	01	1508.7727685	2	4	2	2	2	2	2							200601203109	20060120310901	1507.07462865316
50	02	01	1508.7727685	2	4	2	2	2	2	2							200601203109	20060120310901	1507.07462865316
50	01	01	1302.5199796	1	1												200601203110	20060120311001	1297.54185915179
50	02	01	1302.5199796	1	4	2	2	2	2	2							200601203110	20060120311001	1297.54185915179
50	03	01	1302.5199796	1	1												200601203110	20060120311001	1297.54185915179
50	01	01	1808.1547308	1	1												200601203111	20060120311101	1796.09973706757
50	02	01	1808.1547308	1	1												200601203111	20060120311101	1796.09973706757
50	01	01	2291.910428	2	1												200601203112	20060120311201	2295.50560162603
50	02	01	2291.910428	2	4	2	2	2	2	2							200601203112	20060120311201	2295.50560162603
50	03	01	2291.910428	2	1												200601203112	20060120311201	2295.50560162603
50	04	01	2291.910428	2	1												200601203112	20060120311201	2295.50560162603
50	05	01	2291.910428	2	1												200601203112	20060120311201	2295.50560162603
50	06	01	2291.910428	2	3	2	2	2	2	2							200601203112	20060120311201	2295.50560162603
50	01	01	1404.9405004	1	5	2	2	2	2	2							200601203113	20060120311301	1407.65975584134
50	02	01	1404.9405004	1	1												200601203113	20060120311301	1407.65975584134
50	01	01	1119.0920486	4	5	2	2	2	2	2							200601203114	20060120311401	1102.94385238032
50	02	01	1119.0920486	4	6												200601203114	20060120311401	1102.94385238032
50	03	01	1119.0920486	4	1												200601203114	20060120311401	1102.94385238032
50	04	01	1119.0920486	4	4	2	2	2	2	2							200601203114	20060120311401	1102.94385238032
50	05	01	1119.0920486	4	6												200601203114	20060120311401	1102.94385238032
50	01	01	1669.6432069	3	6												200601203115	20060120311501	1672.29745085047
50	02	01	1669.6432069	3	4	2	2	2	2	2							200601203115	20060120311501	1672.29745085047
50	03	01	1669.6432069	3	1												200601203115	20060120311501	1672.29745085047
50	04	01	1669.6432069	3	3	2	2	2	2	2							200601203115	20060120311501	1672.29745085047
50	05	01	1669.6432069	3	3	2	2	2	2	2							200601203115	20060120311501	1672.29745085047
50	01	01	1687.401838	1	4	2	2	2	2	2							200601203116	20060120311601	1678.46712612837
50	02	01	1687.401838	1	1												200601203116	20060120311601	1678.46712612837
50	03	01	1687.401838	1	1												200601203116	20060120311601	1678.46712612837
50	04	01	1687.401838	1	1												200601203116	20060120311601	1678.46712612837
50	01	01	995.79133091	3	5	2	2	2	2	2							200601203117	20060120311701	995.34887191952
50	02	01	995.79133091	3	1												200601203117	20060120311701	995.34887191952
50	03	01	995.79133091	3	1												200601203117	20060120311701	995.34887191952
50	04	01	995.79133091	3	3	2	2	2	2	2							200601203117	20060120311701	995.34887191952
50	05	01	995.79133091	3	3	2	2	2	2	2							200601203117	20060120311701	995.34887191952
50	06	01	995.79133091	3	1												200601203117	20060120311701	995.34887191952
50	07	01	995.79133091	3	1												200601203117	20060120311701	995.34887191952
50	01	01	1357.3460545	4	5	2	2	2	2	1	13						200601203118	20060120311801	1332.08279041794
50	02	01	1357.3460545	4	4	2	2	2	2	2							200601203118	20060120311801	1332.08279041794
50	03	01	1357.3460545	4	1												200601203118	20060120311801	1332.08279041794
50	04	01	1357.3460545	4	1												200601203118	20060120311801	1332.08279041794
50	05	01	1357.3460545	4	5	2	2	2	2	1	02	2		2			200601203118	20060120311801	1332.08279041794
50	06	01	1357.3460545	4	4	2	2	2	2	1	12						200601203118	20060120311801	1332.08279041794
50	07	01	1357.3460545	4	1												200601203118	20060120311801	1332.08279041794
50	10	01	1357.3460545	4	2	2	2	2	1							1	200601203118	20060120311801	1332.08279041794
50	11	01	1357.3460545	4	1												200601203118	20060120311801	1332.08279041794
50	01	01	1835.0005657	2	1												200601203119	20060120311901	1815.55959308098
50	02	01	1835.0005657	2	4	2	2	2	2	2							200601203119	20060120311901	1815.55959308098
50	01	01	2096.1166987	2	1												200601203120	20060120312001	2103.77854581786
50	02	01	2096.1166987	2	4	2	2	2	2	2							200601203120	20060120312001	2103.77854581786
50	03	01	2096.1166987	2	1												200601203120	20060120312001	2103.77854581786
50	04	01	2096.1166987	2	1												200601203120	20060120312001	2103.77854581786
50	05	01	2096.1166987	2	1												200601203120	20060120312001	2103.77854581786
50	06	01	2096.1166987	2	3	2	2	2	2	2							200601203120	20060120312001	2103.77854581786
50	07	01	2096.1166987	2	3	2	2	2	2	2							200601203120	20060120312001	2103.77854581786
50	01	01	1457.9747159	2	1												200601203121	20060120312101	1468.21192253983
50	02	01	1457.9747159	2	1												200601203121	20060120312101	1468.21192253983
50	03	01	1457.9747159	2	1												200601203121	20060120312101	1468.21192253983
50	01	01	1200.0313265	2	6												200601203122	20060120312201	1212.5926057059
50	02	01	1200.0313265	2	1												200601203122	20060120312201	1212.5926057059
50	01	01	2205.9567199	2	1												200601203123	20060120312301	2194.33363318004
50	02	01	2205.9567199	2	1												200601203123	20060120312301	2194.33363318004
50	03	01	2205.9567199	2	3	2	2	2	2	2							200601203123	20060120312301	2194.33363318004
50	04	01	2205.9567199	2	3	2	2	2	2	2							200601203123	20060120312301	2194.33363318004
50	05	01	2205.9567199	2	3	2	2	2	2	2							200601203123	20060120312301	2194.33363318004
50	01	01	1634.2958619	2	4	2	2	2	2	1	11						200601203124	20060120312401	1659.7049447566
50	02	01	1634.2958619	2	5	2	2	2	2	1	13						200601203124	20060120312401	1659.7049447566
50	03	01	1634.2958619	2	1												200601203124	20060120312401	1659.7049447566
50	04	01	1634.2958619	2	1												200601203124	20060120312401	1659.7049447566
50	05	01	1634.2958619	2	5	2	2	2	2	2							200601203124	20060120312401	1659.7049447566
50	01	01	2020.5002238	2	1												200601203125	20060120312501	2020.43119014865
50	02	01	2020.5002238	2	4	2	2	2	2	2							200601203125	20060120312501	2020.43119014865
50	03	01	2020.5002238	2	1												200601203125	20060120312501	2020.43119014865
50	04	01	2020.5002238	2	1												200601203125	20060120312501	2020.43119014865
50	05	01	2020.5002238	2	1												200601203125	20060120312501	2020.43119014865
50	06	01	2020.5002238	2	3	2	2	2	2	2							200601203125	20060120312501	2020.43119014865
50	01	01	1369.8141429	2	1												200601203126	20060120312601	1372.46541143145
50	02	01	1369.8141429	2	1												200601203126	20060120312601	1372.46541143145
50	01	01	1998.7776136	2	1												200601203127	20060120312701	1994.65345985858
50	02	01	1998.7776136	2	1												200601203127	20060120312701	1994.65345985858
50	03	01	1998.7776136	2	3	2	2	1									200601203127	20060120312701	1994.65345985858
50	04	01	1998.7776136	2	3	2	2	2	2	2							200601203127	20060120312701	1994.65345985858
50	01	01	1333.9640118	3	4	2	2	2	2	2							200601203128	20060120312801	1329.65562861855
50	02	01	1333.9640118	3	1												200601203128	20060120312801	1329.65562861855
50	03	01	1333.9640118	3	1												200601203128	20060120312801	1329.65562861855
50	04	01	1333.9640118	3	1												200601203128	20060120312801	1329.65562861855
50	01	01	1440.7517376	1	1												200601203129	20060120312901	1433.18744252801
50	02	01	1440.7517376	1	1												200601203129	20060120312901	1433.18744252801
50	03	01	1440.7517376	1	1												200601203129	20060120312901	1433.18744252801
50	04	01	1440.7517376	1	1												200601203129	20060120312901	1433.18744252801
50	05	01	1440.7517376	1	1												200601203129	20060120312901	1433.18744252801
50	06	01	1440.7517376	1	4	2	2	2	2	2							200601203129	20060120312901	1433.18744252801
50	07	01	1440.7517376	1	1												200601203129	20060120312901	1433.18744252801
50	01	01	1991.6955019	4	1												200601203130	20060120313001	1965.8113594764
50	02	01	1991.6955019	4	1												200601203130	20060120313001	1965.8113594764
50	03	01	1991.6955019	4	1												200601203130	20060120313001	1965.8113594764
50	04	01	1991.6955019	4	4	1											200601203130	20060120313001	1965.8113594764
50	01	01	1551.4920087	1	4	2	2	2	2	2							200601203131	20060120313101	1546.07554783591
50	02	01	1551.4920087	1	1												200601203131	20060120313101	1546.07554783591
50	03	01	1551.4920087	4	1												200601203131	20060120313101	1546.07554783591
50	04	01	1551.4920087	4	4	1											200601203131	20060120313101	1546.07554783591
50	06	01	1551.4920087	1	1												200601203131	20060120313101	1546.07554783591
50	08	01	1551.4920087	1	3	2	2	2	2	2							200601203131	20060120313101	1546.07554783591
50	01	01	2189.6232737	1	1												200601203132	20060120313201	2177.82379351661
50	02	01	2189.6232737	1	4	1											200601203132	20060120313201	2177.82379351661
50	03	01	2189.6232737	1	1												200601203132	20060120313201	2177.82379351661
50	04	01	2189.6232737	1	3	2	2	2	2	2							200601203132	20060120313201	2177.82379351661
50	05	01	2189.6232737	1	3	2	2	2	2	2							200601203132	20060120313201	2177.82379351661
50	06	01	2189.6232737	1	1												200601203132	20060120313201	2177.82379351661
50	07	01	2189.6232737	1	4	1											200601203132	20060120313201	2177.82379351661
50	01	01	1536.73476	2	1												200601203133	20060120313301	1522.05060212094
50	02	01	1536.73476	2	1												200601203133	20060120313301	1522.05060212094
50	03	01	1536.73476	2	2	2	2	1									200601203133	20060120313301	1522.05060212094
50	04	01	1536.73476	2	1												200601203133	20060120313301	1522.05060212094
50	01	01	1450.0754105	1	4	2	2	2	2	2							200601203134	20060120313401	1455.47472828317
50	01	01	1693.8518879	2	1												200601203135	20060120313501	1675.90631947881
50	02	01	1693.8518879	2	1												200601203135	20060120313501	1675.90631947881
50	01	01	2183.994496	1	4	2	2	2	2	2							200601203136	20060120313601	2180.66231840873
50	02	01	2183.994496	1	3	2	2	2	2	2							200601203136	20060120313601	2180.66231840873
50	01	01	1118.6342307	2	1												200601203137	20060120313701	1114.83069694043
50	02	01	1118.6342307	2	4	2	2	2	2	2							200601203137	20060120313701	1114.83069694043
50	03	01	1118.6342307	2	1												200601203137	20060120313701	1114.83069694043
50	04	01	1118.6342307	2	1												200601203137	20060120313701	1114.83069694043
50	01	01	2096.2195159	2	1												200601203138	20060120313801	2075.66341611657
50	02	01	2096.2195159	2	4	2	2	2	2	1	12						200601203138	20060120313801	2075.66341611657
50	01	01	1903.0696706	2	1												200601203139	20060120313901	1888.28969155603
50	02	01	1903.0696706	2	1												200601203139	20060120313901	1888.28969155603
50	01	01	2102.6152552	1	4	1											200601203140	20060120314001	2092.28065159586
50	01	01	2090.269802	2	1												200601203141	20060120314101	2081.53480108248
50	02	01	2090.269802	2	4	2	2	2	2	2							200601203141	20060120314101	2081.53480108248
50	01	01	2029.7085131	2	1												200601203142	20060120314201	2016.24847648995
50	02	01	2029.7085131	2	4	2	2	2	2	2							200601203142	20060120314201	2016.24847648995
50	01	01	2849.865951	1	5	2	2	2	2	2							200601203143	20060120314301	2884.66299417363
50	01	01	3860.6672494	2	4	2	2	2	2	2							200601203144	20060120314401	3666.01216923975
50	02	01	3860.6672494	2	1												200601203144	20060120314401	3666.01216923975
50	03	01	3860.6672494	2	1												200601203144	20060120314401	3666.01216923975
50	04	01	3860.6672494	2	3	2	2	2	2	2							200601203144	20060120314401	3666.01216923975
50	01	01	1546.1155691	1	1												200601203145	20060120314501	1598.95080605862
50	02	01	1546.1155691	1	1												200601203145	20060120314501	1598.95080605862
50	03	01	1546.1155691	1	3	2	2	2	2	2							200601203145	20060120314501	1598.95080605862
50	01	01	1557.402098	1	4	2	2	2	2	2							200601203146	20060120314601	1520.25125740378
50	02	01	1557.402098	1	5	2	2	2	2	2							200601203146	20060120314601	1520.25125740378
50	03	01	1557.402098	1	6												200601203146	20060120314601	1520.25125740378
50	01	01	2817.0728572	2	1												200601203147	20060120314701	2783.6266103718
50	02	01	2817.0728572	2	4	2	2	2	2	1	09	2		2			200601203147	20060120314701	2783.6266103718
50	03	01	2817.0728572	3	4	2	2	2	1							1	200601203147	20060120314701	2783.6266103718
50	04	01	2817.0728572	2	1												200601203147	20060120314701	2783.6266103718
50	05	01	2817.0728572	2	1												200601203147	20060120314701	2783.6266103718
50	01	01	1546.1155691	1	4	1											200601203148	20060120314801	1198.4770803244
50	02	01	1546.1155691	1	1												200601203148	20060120314801	1198.4770803244
50	03	01	1546.1155691	1	1												200601203148	20060120314801	1198.4770803244
50	01	02	1283.9050629	1	1												200601203148	20060120314802	1198.4770803244
50	04	02	1283.9050629	1	4	2	2	2	2	2							200601203148	20060120314802	1198.4770803244
50	01	01	1315.1752648	2	1												200601203149	20060120314901	1262.07325716083
50	02	01	1315.1752648	2	4	2	2	2	1							1	200601203149	20060120314901	1262.07325716083
50	01	01	1503.1626533	1	1												200601203150	20060120315001	1554.53006502965
50	02	01	1503.1626533	1	3	2	2	2	2	2							200601203150	20060120315001	1554.53006502965
50	03	01	1503.1626533	1	3	2	2	2	2	2							200601203150	20060120315001	1554.53006502965
50	01	01	1702.7316171	1	4	2	2	2	2	2							200601203151	20060120315101	1667.11056036376
50	01	01	1165.5052289	2	4	2	2	2	2	2							200601203152	20060120315201	1165.18197217441
50	02	01	1165.5052289	2	1												200601203152	20060120315201	1165.18197217441
50	03	01	1165.5052289	2	1												200601203152	20060120315201	1165.18197217441
50	01	01	3566.6590521	2	1												200601203153	20060120315301	3564.16602327842
50	02	01	3566.6590521	2	4	1											200601203153	20060120315301	3564.16602327842
50	01	02	2517.7647612	1	5	2	2	2	2	2							200601203153	20060120315302	3564.16602327842
50	02	02	2517.7647612	1	4	2	2	2	2	1	02	2		2			200601203153	20060120315302	3564.16602327842
50	01	01	2904.3315587	2	1												200601203154	20060120315401	2798.22791747868
50	02	01	2904.3315587	2	4	2	2	2	2	1	12						200601203154	20060120315401	2798.22791747868
50	01	01	1165.5052289	1	5	2	1										200601203155	20060120315501	1165.18197217441
50	02	01	1165.5052289	2	4	2	2	2	2	1	02	2		2			200601203155	20060120315501	1165.18197217441
50	03	01	1165.5052289	1	6												200601203155	20060120315501	1165.18197217441
50	01	01	2017.2709401	2	1												200601203156	20060120315601	1776.49018442361
50	02	01	2017.2709401	2	4	2	2	2	2	2							200601203156	20060120315601	1776.49018442361
50	03	01	2017.2709401	2	1												200601203156	20060120315601	1776.49018442361
50	04	01	2017.2709401	2	1												200601203156	20060120315601	1776.49018442361
50	05	01	2017.2709401	2	3	2	2	2	2	2							200601203156	20060120315601	1776.49018442361
50	01	01	2334.8082635	2	1												200601203157	20060120315701	2200.64363008526
50	02	01	2334.8082635	2	4	2	2	2	2	1	02	2		2			200601203157	20060120315701	2200.64363008526
50	03	01	2334.8082635	2	3	2	2	2	2	2							200601203157	20060120315701	2200.64363008526
50	04	01	2334.8082635	2	3	2	2	2	2	2							200601203157	20060120315701	2200.64363008526
50	05	01	2334.8082635	2	3	2	2	2	2	2							200601203157	20060120315701	2200.64363008526
50	01	01	2483.6783386	2	1												200601203158	20060120315801	2290.93077075794
50	02	01	2483.6783386	2	4	2	2	2	2	1	02	2		2			200601203158	20060120315801	2290.93077075794
