Reg	Orden	Hogar	Fex_c	P34	P35a	P35b	P36_1	P36_2	P36a	Llave_viv	Llave_hog	Fex_c_2011
61	01	01	3392.3818595	40	1	40	2		010	200601202073	20060120207301	3443.65445860364
61	02	01	3392.3818595	56	2		2		000	200601202073	20060120207301	3443.65445860364
61	03	01	1527.4119052	48	1	48	2		096	200601202074	20060120207401	1468.15591685346
61	05	01	1527.4119052	999	2		2		048	200601202074	20060120207401	1468.15591685346
61	02	01	2280.3338524	84	2		2		006	200601202075	20060120207501	2193.71359517533
61	03	01	2280.3338524	30	2		2		012	200601202075	20060120207501	2193.71359517533
61	01	01	3673.2617303	20	1	20	2		007	200601202077	20060120207701	3689.75631519074
61	02	01	3673.2617303	48	2		2		060	200601202077	20060120207701	3689.75631519074
61	01	01	3616.4551639	40	2		2		228	200601202078	20060120207801	3588.46672819838
61	01	01	3355.9757786	40	1	40	2		024	200601202079	20060120207901	3247.92554755071
61	02	01	3355.9757786	48	2		2		012	200601202079	20060120207901	3247.92554755071
61	03	01	3355.9757786	70	2		2		006	200601202079	20060120207901	3247.92554755071
61	05	01	2229.6476118	48	2		2		108	200601202080	20060120208001	2220.98165734455
61	06	01	2229.6476118	48	2		2		048	200601202080	20060120208001	2220.98165734455
61	08	01	2229.6476118	48	2		2		060	200601202080	20060120208001	2220.98165734455
61	09	01	2229.6476118	48	2		2		072	200601202080	20060120208001	2220.98165734455
61	12	01	2229.6476118	50	1	50	2		060	200601202080	20060120208001	2220.98165734455
61	13	01	2229.6476118	48	2		2		012	200601202080	20060120208001	2220.98165734455
61	01	01	2612.8506995	50	2		2		036	200601202082	20060120208201	2590.08462818928
61	01	01	2401.419258	40	2		1	10	024	200601202083	20060120208301	2412.32938571166
61	01	01	1772.5838757	14	2		2		024	200601202084	20060120208401	1764.25913095329
61	01	01	1482.494059	48	2		2		192	200601202085	20060120208501	1438.28715202164
61	03	01	1482.494059	30	1	30	2		012	200601202085	20060120208501	1438.28715202164
61	04	01	1482.494059	48	1	48	2		036	200601202085	20060120208501	1438.28715202164
61	01	01	2676.0280251	60	2		1	36	012	200601202086	20060120208601	2658.58072592425
61	02	01	1684.0293577	48	2		2		012	200601202087	20060120208701	1638.58801460838
61	04	01	1684.0293577	48	2		2		012	200601202087	20060120208701	1638.58801460838
61	01	01	2709.2076634	40	2		2		001	200601202088	20060120208801	2710.53175269089
61	02	01	2709.2076634	48	2		2		001	200601202088	20060120208801	2710.53175269089
61	01	01	2494.0806018	48	2		2		060	200601202089	20060120208901	2472.34938814725
61	02	01	2494.0806018	50	1	30	1	8	014	200601202089	20060120208901	2472.34938814725
61	02	01	1937.6421351	48	1	16	2		024	200601202090	20060120209001	1870.74773386356
61	04	01	1937.6421351	84	2		2		036	200601202090	20060120209001	1870.74773386356
61	01	01	2727.2626285	9	2		2		010	200601202091	20060120209101	2679.98307913441
61	02	01	2727.2626285	42	2		2		180	200601202091	20060120209101	2679.98307913441
61	01	01	2760.9998558	40	1	16	2		036	200601202092	20060120209201	2773.01629600916
61	02	01	2760.9998558	40	2		2		072	200601202092	20060120209201	2773.01629600916
61	01	01	2211.0702285	24	1	24	2		180	200601202093	20060120209301	2209.29969655196
61	03	01	2211.0702285	60	2		1	8	002	200601202093	20060120209301	2209.29969655196
61	04	01	2211.0702285	60	2		2		048	200601202093	20060120209301	2209.29969655196
61	05	01	2211.0702285	40	2		2		048	200601202093	20060120209301	2209.29969655196
61	01	01	2170.2905294	72	2		2		120	200601202094	20060120209401	2120.95815110729
61	03	01	2170.2905294	48	2		2		016	200601202094	20060120209401	2120.95815110729
61	04	01	2210.6079171	8	1	8	2		096	200601202096	20060120209601	2219.82979146545
61	01	01	2614.6916587	45	2		2		084	200601202097	20060120209701	2603.1144476997
61	01	01	3210.258523	70	2		2		016	200601202099	20060120209901	3230.86772398912
61	02	01	3210.258523	30	2		1	7	005	200601202099	20060120209901	3230.86772398912
61	01	01	2787.4374833	48	1	8	2		048	200601202100	20060120210001	2769.26381128858
61	02	01	2787.4374833	48	1	8	2		018	200601202100	20060120210001	2769.26381128858
61	02	01	1739.7642537	50	1	10	2		180	200601202101	20060120210101	1742.46333626301
61	01	01	1691.4715497	999	2		2		008	200601202102	20060120210201	1675.95891699217
61	01	01	2567.2036443	48	2		2		024	200601202103	20060120210301	2584.10819217945
61	01	01	3000.5027433	84	1	12	2		024	200601202104	20060120210401	3018.40399049569
61	02	01	3000.5027433	11	2		2		001	200601202104	20060120210401	3018.40399049569
61	01	01	3089.1214843	72	1	12	2		168	200601202105	20060120210501	3060.86410081525
61	02	01	3089.1214843	84	2		1	9	000	200601202105	20060120210501	3060.86410081525
61	01	01	1724.0557481	16	2		2		001	200601202106	20060120210601	1698.17634325441
61	01	01	2408.9398047	9	2		2		120	200601202108	20060120210801	2397.01166971113
61	02	01	2408.9398047	48	2		2		024	200601202108	20060120210801	2397.01166971113
61	03	01	2408.9398047	20	2		2		012	200601202108	20060120210801	2397.01166971113
61	01	01	2501.3960953	10	1	10	2		120	200601202110	20060120211001	2512.76043778467
61	03	01	1567.340169	18	2		2		080	200601202112	20060120211201	1575.86945253436
61	01	01	2755.8526608	30	2		2		120	200601202113	20060120211301	2739.33774581077
61	02	01	2148.0647904	48	2		2		001	200601202114	20060120211401	2129.30975512354
61	01	01	3089.1214843	40	2		2		003	200601202115	20060120211501	3060.86410081525
61	03	01	3089.1214843	56	2		2		001	200601202115	20060120211501	3060.86410081525
61	01	01	2338.2620673	48	2		1	12	240	200601202116	20060120211601	2907.46487984293
61	01	02	2721.6299343	48	2		2		000	200601202116	20060120211602	2907.46487984293
61	02	03	3098.411541	48	2		2		108	200601202116	20060120211603	2907.46487984293
61	01	04	2698.5036039	6	1	6	2		020	200601202116	20060120211604	2907.46487984293
61	02	04	2698.5036039	45	2		2		008	200601202116	20060120211604	2907.46487984293
61	03	04	2698.5036039	48	2		2		012	200601202116	20060120211604	2907.46487984293
61	01	02	3595.4454371	40	2		2		048	200601202117	20060120211702	1998.92178775131
61	02	02	3595.4454371	48	2		2		120	200601202117	20060120211702	1998.92178775131
61	02	01	2270.9721505	77	2		2		001	200601202118	20060120211801	2222.3816313459
61	01	01	2551.4951387	40	2		1	10	012	200601202119	20060120211901	2539.82119917086
61	03	01	1324.5623184	48	1	4	2		144	200601202120	20060120212001	1304.00328355927
61	02	01	1724.0557481	77	1	11	2		007	200601202121	20060120212101	1698.17634325441
61	01	01	2438.8831657	73	2		2		120	200601202122	20060120212201	2408.91798584519
61	01	01	1585.7767673	48	1	48	2		203	200601202123	20060120212301	1524.76949230189
61	02	01	1585.7767673	82	1	12	2		240	200601202123	20060120212301	1524.76949230189
61	01	01	1720.8350971	108	1	3	2		008	200601202124	20060120212401	1743.3933270755
61	03	01	1720.8350971	8	2		2		006	200601202124	20060120212401	1743.3933270755
61	06	01	1720.8350971	40	2		2		024	200601202124	20060120212401	1743.3933270755
61	01	01	2560.8013079	60	1	12	1	3	072	200601202125	20060120212501	2657.39846144779
61	02	01	2560.8013079	45	2		2		002	200601202125	20060120212501	2657.39846144779
61	02	01	1095.3986051	40	2		2		012	200601202126	20060120212601	1095.39605822996
61	01	01	3028.9339581	48	2		2		054	200601202127	20060120212701	3202.5172719918
61	02	01	3028.9339581	24	2		2		004	200601202127	20060120212701	3202.5172719918
61	01	02	2534.1937957	48	2		2		015	200601202127	20060120212702	3202.5172719918
61	01	01	2811.3977111	40	2		1	6	002	200601202128	20060120212801	2759.45241984424
61	02	01	2811.3977111	45	2		2		024	200601202128	20060120212801	2759.45241984424
61	03	01	2811.3977111	36	2		1	4	001	200601202128	20060120212801	2759.45241984424
61	01	01	3087.8994989	48	2		2		048	200601202129	20060120212901	3100.54200649766
61	02	01	3087.8994989	48	2		2		036	200601202129	20060120212901	3100.54200649766
61	03	01	3087.8994989	48	2		2		012	200601202129	20060120212901	3100.54200649766
61	01	03	2615.4997574	84	2		2		006	200601202130	20060120213003	1779.94915368521
61	01	04	1499.9154919	70	2		2		001	200601202130	20060120213004	1779.94915368521
61	01	01	2534.1937957	84	2		2		084	200601202131	20060120213101	2502.7572235337
61	01	01	1281.8574698	32	2		2		999	200601202132	20060120213201	1261.84057722766
61	02	01	1281.8574698	40	2		2		002	200601202132	20060120213201	1261.84057722766
61	01	01	1639.9636627	25	2		2		999	200601202134	20060120213401	1572.23690873028
61	03	01	1639.9636627	10	2		2		036	200601202134	20060120213401	1572.23690873028
61	04	01	1639.9636627	54	2		2		002	200601202134	20060120213401	1572.23690873028
61	01	01	2731.5299311	48	2		2		009	200601202135	20060120213501	2668.6622202031
61	02	01	2731.5299311	48	2		2		007	200601202135	20060120213501	2668.6622202031
61	01	01	2744.540738	96	2		2		036	200601202136	20060120213601	3063.69312366363
61	01	02	2674.4652982	48	2		2		005	200601202136	20060120213602	3063.69312366363
61	01	01	3345.0889359	48	1	48	2		072	200601202137	20060120213701	3348.68203331172
61	02	01	3345.0889359	48	2		2		072	200601202137	20060120213701	3348.68203331172
61	03	01	1728.7106007	48	2		1	2	048	200601202138	20060120213801	1651.10021899986
61	04	01	1728.7106007	55	2		2		003	200601202138	20060120213801	1651.10021899986
61	01	01	2492.5319001	48	2		2		096	200601202139	20060120213901	2514.2137173871
61	01	01	2524.2867127	70	2		2		020	200601202140	20060120214001	2921.31313748905
61	01	02	2524.2867127	72	2		2		114	200601202140	20060120214002	2921.31313748905
61	01	04	2605.27482	60	2		2		024	200601202140	20060120214004	2921.31313748905
61	02	04	2605.27482	72	2		2		006	200601202140	20060120214004	2921.31313748905
61	02	01	3145.629269	60	2		2		036	200601202141	20060120214101	3158.8932895894
61	05	01	3145.629269	50	2		2		002	200601202141	20060120214101	3158.8932895894
61	01	01	2378.6851665	84	2		2		024	200601202142	20060120214201	2347.10599190656
61	02	01	2378.6851665	48	2		2		060	200601202142	20060120214201	2347.10599190656
61	01	01	2689.096577	60	2		1	3	012	200601202143	20060120214301	2700.80007930052
61	01	01	2546.5986079	72	1	72	2		024	200601202144	20060120214401	2535.32289618844
61	01	01	2888.5562439	60	2		2		120	200601202145	20060120214501	2890.58882302284
61	02	01	2888.5562439	48	2		2		001	200601202145	20060120214501	2890.58882302284
61	03	01	2888.5562439	60	2		2		010	200601202145	20060120214501	2890.58882302284
61	01	01	2328.0225314	48	1	24	2		001	200601202146	20060120214601	2369.80561895858
61	02	01	2328.0225314	48	2		2		024	200601202146	20060120214601	2369.80561895858
61	07	01	2328.0225314	45	2		2		002	200601202146	20060120214601	2369.80561895858
61	01	01	2706.681346	63	2		2		018	200601202149	20060120214901	2671.04696891216
61	02	01	2706.681346	70	2		2		024	200601202149	20060120214901	2671.04696891216
61	03	01	2706.681346	60	2		2		070	200601202149	20060120214901	2671.04696891216
61	04	01	2706.681346	50	2		2		000	200601202149	20060120214901	2671.04696891216
61	03	01	1571.7417201	40	2		2		156	200601202152	20060120215201	1494.0427410225
61	04	01	1571.7417201	40	2		2		108	200601202152	20060120215201	1494.0427410225
61	01	01	2375.7992591	48	2		2		042	200601202153	20060120215301	2346.3275647892
61	01	01	2011.675985	60	2		1	5	004	200601202154	20060120215401	2030.77375462082
61	01	01	1297.1790587	70	2		2		384	200601202158	20060120215801	1258.49811177366
61	02	01	1297.1790587	70	2		2		384	200601202158	20060120215801	1258.49811177366
61	03	01	1297.1790587	54	2		2		024	200601202158	20060120215801	1258.49811177366
61	01	01	1095.3986051	66	2		2		072	200601202159	20060120215901	1095.39605822996
61	03	01	1095.3986051	48	1	48	2		012	200601202159	20060120215901	1095.39605822996
61	06	01	1095.3986051	60	1	60	2		360	200601202159	20060120215901	1095.39605822996
61	01	01	1849.3317039	84	2		2		120	200601202160	20060120216001	1775.42011560908
61	02	01	1849.3317039	84	2		2		012	200601202160	20060120216001	1775.42011560908
61	01	02	2143.3210735	64	2		2		005	200601202160	20060120216002	1775.42011560908
61	01	01	2409.9388842	48	1	48	2		156	200601202161	20060120216101	2415.6685609574
61	02	01	2409.9388842	84	2		2		002	200601202161	20060120216101	2415.6685609574
61	01	01	3318.2683289	58	2		2		011	200601202163	20060120216301	3364.09957936029
61	01	01	2796.1563198	66	2		2		120	200601202164	20060120216401	2801.39048271341
61	02	01	2796.1563198	18	1	6	2		024	200601202164	20060120216401	2801.39048271341
61	01	01	2995.9983623	72	2		2		048	200601202165	20060120216501	2982.73281904522
61	01	01	3012.4236052	48	1	48	2		054	200601202166	20060120216601	3019.58570119675
61	02	01	3012.4236052	72	2		2		013	200601202166	20060120216601	3019.58570119675
61	01	01	3262.0673125	48	2		1	6	144	200601202167	20060120216701	3219.09066809246
61	02	01	3262.0673125	48	1	4	2		030	200601202167	20060120216701	3219.09066809246
61	01	01	2507.8554051	70	2		1	8	162	200601202168	20060120216801	2495.28504364911
61	02	01	2507.8554051	48	2		2		034	200601202168	20060120216801	2495.28504364911
61	03	01	2507.8554051	63	2		2		006	200601202168	20060120216801	2495.28504364911
61	01	01	3335.5504218	60	2		2		120	200601202169	20060120216901	3300.23435552405
61	03	01	3335.5504218	48	1	12	2		000	200601202169	20060120216901	3300.23435552405
61	01	01	3447.6543597	40	2		2		144	200601202170	20060120217001	3493.67488164099
61	02	01	3447.6543597	48	2		2		007	200601202170	20060120217001	3493.67488164099
61	02	01	3451.4273452	48	1	48	2		360	200601202171	20060120217101	3405.5803635854
61	03	01	3451.4273452	5	2		2		036	200601202171	20060120217101	3405.5803635854
61	01	01	3215.7153542	60	2		1	4	030	200601202173	20060120217301	3141.72904940706
61	02	01	3215.7153542	40	1	40	2		156	200601202173	20060120217301	3141.72904940706
61	03	01	3215.7153542	40	1	40	2		002	200601202173	20060120217301	3141.72904940706
61	02	01	3725.1574329	45	2		2		264	200601202174	20060120217401	3726.97805413493
61	01	01	1885.5264663	48	2		2		036	200601202175	20060120217501	1864.35867007076
61	02	01	2733.3540878	48	2		2		072	200601202176	20060120217601	2724.62271156171
61	03	01	2733.3540878	40	2		2		004	200601202176	20060120217601	2724.62271156171
61	01	01	2977.142624	48	1	48	2		120	200601202177	20060120217701	2945.07310983628
61	02	01	2977.142624	40	1	40	2		132	200601202177	20060120217701	2945.07310983628
61	03	01	2977.142624	48	1	48	2		024	200601202177	20060120217701	2945.07310983628
61	04	01	2977.142624	60	2		2		030	200601202177	20060120217701	2945.07310983628
61	02	01	2104.8742419	60	1	60	2		198	200601202178	20060120217801	2085.19097501347
61	04	01	2104.8742419	50	2		2		013	200601202178	20060120217801	2085.19097501347
61	06	01	2104.8742419	82	2		2		018	200601202178	20060120217801	2085.19097501347
61	01	01	2483.4382886	48	1	48	2		024	200601202179	20060120217901	2484.65203608995
61	02	01	1680.7290409	70	1	70	2		036	200601202180	20060120218001	1639.32439292296
61	01	01	2830.870226	50	2		2		018	200601202181	20060120218101	2877.47452461458
61	01	01	2345.9123766	48	1	48	2		036	200601202182	20060120218201	2386.3940380712
61	01	01	1633.2529041	56	2		2		048	200601202183	20060120218301	1582.04694261242
61	02	01	1633.2529041	35	1	20	2		060	200601202183	20060120218301	1582.04694261242
61	03	01	1633.2529041	48	2		2		001	200601202183	20060120218301	1582.04694261242
61	01	01	2294.0425314	48	2		2		120	200601202184	20060120218401	2620.11223918296
61	02	01	2294.0425314	40	2		2		024	200601202184	20060120218401	2620.11223918296
61	01	02	2530.9144254	84	2		1	10	180	200601202184	20060120218402	2620.11223918296
61	01	01	2684.5015456	72	1	72	2		002	200601202185	20060120218501	2385.61036562894
61	01	02	2375.7992591	72	2		2		018	200601202185	20060120218502	2385.61036562894
61	03	03	1816.4174991	48	2		2		144	200601202185	20060120218503	2385.61036562894
61	04	03	1816.4174991	56	2		2		120	200601202185	20060120218503	2385.61036562894
61	01	01	1896.8078407	20	2		2		600	200601202186	20060120218601	1889.97501623015
61	01	01	2937.7828447	48	2		2		072	200601202187	20060120218701	2945.43063087192
61	02	01	2937.7828447	48	2		2		024	200601202187	20060120218701	2945.43063087192
61	03	01	2937.7828447	50	2		2		007	200601202187	20060120218701	2945.43063087192
61	02	01	1650.8421584	40	1	40	2		024	200601202188	20060120218801	1679.39086620496
61	02	01	2238.7625097	48	2		2		060	200601202189	20060120218901	2209.04093355912
61	03	01	2238.7625097	48	1	8	2		024	200601202189	20060120218901	2209.04093355912
61	01	01	2483.4382886	96	2		2		060	200601202190	20060120219001	2484.65203608995
61	03	01	2483.4382886	5	2		2		003	200601202190	20060120219001	2484.65203608995
61	01	01	2530.9144254	48	1	48	2		084	200601202191	20060120219101	2541.92948640049
61	03	01	2530.9144254	54	2		2		036	200601202191	20060120219101	2541.92948640049
61	01	01	1095.3986051	48	1	8	2		008	200601202192	20060120219201	1095.39605822996
61	02	01	1095.3986051	5	2		2		006	200601202192	20060120219201	1095.39605822996
61	03	01	1095.3986051	25	1	20	2		003	200601202192	20060120219201	1095.39605822996
61	01	01	2375.7992591	40	2		2		018	200601202193	20060120219301	2346.3275647892
61	01	01	2530.9144254	40	2		2		006	200601202194	20060120219401	2541.92948640049
61	02	01	2530.9144254	44	2		2		072	200601202194	20060120219401	2541.92948640049
61	01	01	2839.6167119	60	2		1	6	240	200601202195	20060120219501	2846.81511181752
61	02	01	2839.6167119	70	2		2		156	200601202195	20060120219501	2846.81511181752
61	03	01	2839.6167119	8	2		2		006	200601202195	20060120219501	2846.81511181752
61	02	01	2236.9250558	40	2		2		001	200601202196	20060120219601	2241.11238617073
61	03	01	2236.9250558	48	2		1	4	000	200601202196	20060120219601	2241.11238617073
61	01	01	2715.9164742	54	2		2		144	200601202197	20060120219701	2697.46493472978
61	02	01	2715.9164742	40	2		2		240	200601202197	20060120219701	2697.46493472978
61	03	01	2715.9164742	48	2		2		060	200601202197	20060120219701	2697.46493472978
61	01	01	2671.165034	36	2		2		060	200601202198	20060120219801	2663.2767360639
61	01	01	2053.7604608	78	2		1	5	007	200601202199	20060120219901	2053.50548522983
61	01	01	2238.7625097	48	2		2		072	200601202200	20060120220001	2209.04093355912
61	02	01	1358.6902426	40	2		2		120	200601202201	20060120220101	1346.50231336359
61	01	01	1495.726992	30	2		2		144	200601202202	20060120220201	1483.78894459367
61	02	01	2530.9144254	48	2		2		024	200601202203	20060120220301	2541.92948640049
61	01	01	2294.0425314	48	2		2		240	200601202204	20060120220401	2268.97486924238
61	02	01	1154.2614857	20	2		2		072	200601202205	20060120220501	1125.69439405338
61	01	01	1394.1466667	45	2		2		036	200601202207	20060120220701	1394.14342519101
61	01	01	1607.3287669	84	2		2		034	200601202208	20060120220801	1576.17793492811
61	02	01	1607.3287669	48	2		2		036	200601202208	20060120220801	1576.17793492811
61	04	01	1607.3287669	30	2		2		060	200601202208	20060120220801	1576.17793492811
61	05	01	1607.3287669	48	2		2		012	200601202208	20060120220801	1576.17793492811
61	01	01	2909.7645125	24	2		1	3	036	200601202209	20060120220901	2884.41139670243
61	02	01	2909.7645125	24	2		1	4	048	200601202209	20060120220901	2884.41139670243
61	01	01	3695.5538348	48	2		2		072	200601202210	20060120221001	3558.65547594474
61	02	01	3695.5538348	48	2		2		018	200601202210	20060120221001	3558.65547594474
61	03	01	3695.5538348	48	2		2		000	200601202210	20060120221001	3558.65547594474
61	04	01	3695.5538348	48	2		2		024	200601202210	20060120221001	3558.65547594474
61	01	02	2674.3068549	72	2		2		009	200601202210	20060120221002	3558.65547594474
61	01	01	3050.4775965	48	2		2		072	200601202211	20060120221101	3036.97083262674
61	01	01	1964.7034901	60	2		2		144	200601202212	20060120221201	1911.68852043938
61	02	01	1964.7034901	48	2		2		006	200601202212	20060120221201	1911.68852043938
61	01	01	2674.3068549	25	2		2		240	200601202213	20060120221301	2686.45676555029
61	01	01	3050.4775965	40	2		2		048	200601202214	20060120221401	3036.97083262674
61	02	01	3050.4775965	45	2		2		024	200601202214	20060120221401	3036.97083262674
61	01	01	3023.750991	40	1	40	2		036	200601202215	20060120221501	2986.24148153416
61	01	01	2693.0324258	60	2		2		060	200601202216	20060120221601	2691.63489961189
61	02	01	2693.0324258	60	2		2		120	200601202216	20060120221601	2691.63489961189
61	01	01	3616.4551639	60	2		2		200	200601202218	20060120221801	3588.46672819838
61	03	01	3616.4551639	40	1	40	2		003	200601202218	20060120221801	3588.46672819838
61	04	01	3616.4551639	40	2		2		006	200601202218	20060120221801	3588.46672819838
61	01	01	2568.1733943	35	1	21	2		000	200601202220	20060120222001	2579.84111947615
61	01	01	3181.1267713	58	2		2		236	200601202222	20060120222201	3145.82377378263
61	04	01	3181.1267713	50	2		2		001	200601202222	20060120222201	3145.82377378263
61	05	01	3181.1267713	60	2		2		003	200601202222	20060120222201	3145.82377378263
61	01	01	3171.5887071	60	2		2		276	200601202223	20060120222301	3142.57696423038
61	02	01	3171.5887071	25	2		2		001	200601202223	20060120222301	3142.57696423038
61	01	01	3093.334229	48	2		2		024	200601202224	20060120222401	3106.79705686841
61	02	01	3093.334229	48	2		2		008	200601202224	20060120222401	3106.79705686841
61	02	01	3102.8722932	30	2		2		120	200601202225	20060120222501	3110.04386642066
61	01	01	2706.6439179	40	1	2	2		060	200601202226	20060120222601	2683.01185501606
61	01	01	3358.1437645	48	1	48	2		120	200601202227	20060120222701	3313.56140033868
61	01	01	3892.4113995	50	2		2		024	200601202228	20060120222801	3856.80601393004
61	01	01	2298.5751519	60	2		2		009	200601202230	20060120223001	2252.98364492538
61	02	01	2298.5751519	54	2		2		006	200601202230	20060120223001	2252.98364492538
61	01	01	2679.558367	40	2		2		204	200601202231	20060120223101	2670.11204435736
61	01	01	2514.8625111	60	2		2		000	200601202232	20060120223201	2492.95022225662
61	02	01	2514.8625111	32	2		2		001	200601202232	20060120223201	2492.95022225662
61	01	01	1953.7875248	30	2		2		060	200601202233	20060120223301	1886.33572636598
61	02	01	1953.7875248	42	2		2		084	200601202233	20060120223301	1886.33572636598
61	03	01	1953.7875248	48	2		2		060	200601202233	20060120223301	1886.33572636598
61	04	01	1953.7875248	50	2		2		300	200601202233	20060120223301	1886.33572636598
61	01	01	2651.4708515	48	2		1	12	024	200601202234	20060120223401	2614.30392052068
61	04	01	2651.4708515	42	2		2		008	200601202234	20060120223401	2614.30392052068
61	05	01	2651.4708515	48	2		2		001	200601202234	20060120223401	2614.30392052068
61	01	01	2854.4350263	48	1	8	2		240	200601202235	20060120223501	3043.48652398778
61	03	01	2854.4350263	48	2		2		006	200601202235	20060120223501	3043.48652398778
61	01	02	2580.5036142	48	2		1	3	048	200601202235	20060120223502	3043.48652398778
61	03	01	1525.4136384	48	2		2		120	200601202236	20060120223601	1472.35802196252
61	01	01	1848.8019449	16	1	16	2		036	200601202237	20060120223701	1803.25683221526
61	02	01	2954.4657461	77	1	77	2		084	200601202238	20060120223801	2934.07978737629
61	03	01	2954.4657461	48	2		2		024	200601202238	20060120223801	2934.07978737629
61	05	01	2954.4657461	22	2		2		012	200601202238	20060120223801	2934.07978737629
61	01	01	2383.603144	60	2		2		001	200601202239	20060120223901	2348.98405016193
61	01	01	2294.0425314	48	2		1	99	008	200601202240	20060120224001	2268.97486924238
61	02	01	2294.0425314	48	2		1	9	036	200601202240	20060120224001	2268.97486924238
61	04	01	2294.0425314	48	2		2		012	200601202240	20060120224001	2268.97486924238
61	01	01	2375.7992591	72	1	12	2		009	200601202241	20060120224101	2346.3275647892
61	03	01	1386.7396713	48	2		2		144	200601202242	20060120224201	1338.5072926932
61	01	01	2530.9144254	72	2		2		024	200601202243	20060120224301	2541.92948640049
61	02	01	2530.9144254	60	2		2		005	200601202243	20060120224301	2541.92948640049
61	03	01	1377.8522196	48	2		2		120	200601202244	20060120224401	1418.43245642218
61	01	01	1772.9666372	14	2		2		024	200601202246	20060120224601	1789.89059007432
61	02	01	1772.9666372	14	2		2		096	200601202246	20060120224601	1789.89059007432
61	01	01	2286.2386464	48	2		2		001	200601202247	20060120224701	2766.80593089798
61	02	01	2286.2386464	48	2		2		001	200601202247	20060120224701	2766.80593089798
61	01	02	2345.9123766	70	2		2		024	200601202247	20060120224702	2766.80593089798
61	01	03	2499.4994968	84	1	36	2		027	200601202247	20060120224703	2766.80593089798
61	02	01	1482.1811075	21	2		2		096	200601202248	20060120224801	1414.03356010295
61	03	01	1482.1811075	40	2		2		024	200601202248	20060120224801	1414.03356010295
61	04	01	1482.1811075	6	2		2		001	200601202248	20060120224801	1414.03356010295
61	05	01	1482.1811075	48	2		1	12	001	200601202248	20060120224801	1414.03356010295
61	01	01	1406.1663794	20	2		2		120	200601202250	20060120225001	1403.77976367413
61	02	01	1406.1663794	48	2		2		240	200601202250	20060120225001	1403.77976367413
61	01	01	2775.5902043	60	1	60	2		156	200601202251	20060120225101	2817.54058893132
61	01	01	2383.603144	72	1	50	2		024	200601202252	20060120225201	2348.98405016193
61	02	01	1776.1704771	48	1	48	2		006	200601202253	20060120225301	1714.85066033271
61	03	01	1776.1704771	48	2		2		060	200601202253	20060120225301	1714.85066033271
61	04	01	1776.1704771	40	2		2		120	200601202253	20060120225301	1714.85066033271
61	01	01	2760.7809981	48	1	48	2		010	200601202254	20060120225401	2751.00581633647
61	02	01	1095.3986051	30	1	10	2		024	200601202255	20060120225501	1095.39605822996
61	03	01	1095.3986051	48	1	3	2		240	200601202255	20060120225501	1095.39605822996
61	01	01	2493.7574972	30	1	30	2		060	200601202256	20060120225601	2428.57884275895
61	03	01	2493.7574972	48	1	48	2		024	200601202256	20060120225601	2428.57884275895
61	05	01	2493.7574972	48	2		2		024	200601202256	20060120225601	2428.57884275895
61	01	01	1717.6866155	25	1	15	2		048	200601202258	20060120225801	1729.95665439106
61	01	01	2496.6338345	84	2		2		072	200601202259	20060120225901	2521.85424116421
61	02	01	2496.6338345	84	2		1	15	192	200601202259	20060120225901	2521.85424116421
61	05	01	2496.6338345	40	1	40	2		001	200601202259	20060120225901	2521.85424116421
61	02	01	2694.4549385	48	2		2		012	200601202261	20060120226101	2653.94238227884
61	03	01	2694.4549385	48	2		2		108	200601202261	20060120226101	2653.94238227884
61	04	01	2694.4549385	48	2		2		024	200601202261	20060120226101	2653.94238227884
61	01	01	3048.3105745	66	1	66	2		004	200601202262	20060120226201	3021.75029076493
61	01	01	3178.12958	60	1	60	2		009	200601202263	20060120226301	3131.9709036024
61	01	01	3459.9125942	48	2		2		024	200601202264	20060120226401	3428.26344170222
61	01	01	2030.8304763	42	2		2		036	200601202265	20060120226501	2015.49768185736
61	03	01	2030.8304763	30	1	30	2		012	200601202265	20060120226501	2015.49768185736
61	01	01	2594.940933	40	2		2		001	200601202267	20060120226701	2571.20400928669
61	01	01	2696.699139	48	2		2		036	200601202269	20060120226901	2714.01139409724
61	02	01	2696.699139	48	2		2		024	200601202269	20060120226901	2714.01139409724
61	02	01	1316.6057668	48	2		2		012	200601202271	20060120227101	1323.77058275458
61	03	01	1316.6057668	48	2		2		012	200601202271	20060120227101	1323.77058275458
61	04	01	1095.3986051	36	1	36	2		120	200601202272	20060120227201	1095.39605822996
61	01	01	2019.4798699	48	2		2		048	200601202273	20060120227301	2033.43023999354
61	02	01	2019.4798699	48	1	48	2		048	200601202273	20060120227301	2033.43023999354
61	04	01	2019.4798699	48	2		2		004	200601202273	20060120227301	2033.43023999354
61	01	01	3010.5139668	48	2		2		144	200601202275	20060120227501	2990.88586977238
61	02	01	3010.5139668	48	2		2		204	200601202275	20060120227501	2990.88586977238
61	01	01	2187.9293133	48	1	8	2		024	200601202276	20060120227601	2158.94248211956
61	02	01	2187.9293133	40	2		1	10	096	200601202276	20060120227601	2158.94248211956
61	03	01	1888.5081853	20	2		2		048	200601202278	20060120227801	1833.54731010461
61	05	01	1888.5081853	30	2		2		012	200601202278	20060120227801	1833.54731010461
61	01	01	3553.5504352	55	1	55	2		240	200601202279	20060120227901	3491.62032786405
61	02	01	3553.5504352	30	1	30	2		120	200601202279	20060120227901	3491.62032786405
