Reg	Orden	Hogar	Fex_c	P49	P50	P51	P52	P52a	P53	P54	P55	P56	P57	P56n	P57a	Valor58a	Valor58b	Valor58c	Valor59a	Valor59b	Valor59c	Llave_viv	Llave_hog	Fex_c_2011
70	02	01	283.99876647	34	48	21	1	01	2	34	40	52	1	5231	7	0	0	0	0	0	0	200601201605	20060120160501	286.910732567683
70	03	01	372.91770158	26	48	19	1	01	2	26	19	85	4	8515	8	0	0	0	0	0	0	200601201607	20060120160701	374.507867321634
70	03	01	478.63376332	8	48	11	1	01	2	8	11	74	1	7413	7	0	0	0	0	0	0	200601201624	20060120162401	479.091949533531
70	10	01	364.07098521	4	56	54	3	01	2	4	54	95	3	9500	8	160000	0	0	0	0	0	200601201634	20060120163401	365.221879439542
70	11	01	364.07098521	4	56	54	3	01	2	4	54	95	3	9500	8	0	0	0	59000	0	0	200601201634	20060120163401	365.221879439542
70	02	01	450.00499222	21	48	53	1	01	2	21	53	55	1	5521	8	0	0	0	0	0	0	200601201636	20060120163601	451.630978008102
70	02	01	436.72906544	156	48	53	1	01	2	156	53	55	1	5521	8	0	0	0	0	0	0	200601201637	20060120163701	436.613135540599
70	03	01	441.60303698	34	49	37	1	01	2	52	37	18	1	1810	8	0	0	0	0	0	0	200601201638	20060120163801	444.729078603297
70	02	02	370.52044237	26	48	45	1	01	2	52	44	64	1	6421	8	0	0	0	0	0	0	200601201639	20060120163902	367.826142874583
70	02	01	522.69594008	26	49	53	3	01	2	26	45	52	4	5233	7	0	0	0	0	0	0	200601201641	20060120164101	521.336326879497
70	08	01	503.46654982	8	48	59	1	01	2	8	54	95	3	9500	8	0	0	0	0	0	0	200601201644	20060120164401	502.792849789287
70	03	01	476.43210478	52	48	59	1	01	1							0	0	0	0	0	0	200601201645	20060120164501	476.305635692595
70	06	01	348.57061794	4	48	02	1	01	1							0	0	0	0	0	0	200601201649	20060120164901	347.125567617245
70	03	01	409.39653253	104	48	97	1	01	2	104	45	52	4	5261	6	0	0	0	0	0	0	200601201650	20060120165001	414.67403804513
70	01	01	492.52062341	34	56	58	1	01	2	156	59	92	1	9242	3	0	0	0	4400000	0	0	200601201654	20060120165401	490.618003186198
70	03	01	456.35725151	104	48	58	1	01	1							0	0	0	0	0	0	200601201655	20060120165501	455.135503101144
70	04	01	506.20554539	156	48	13	1	01	1							0	0	0	0	0	0	200601201659	20060120165901	507.841333090004
70	02	01	583.4126788	4	48	21	1	02	2	2	53	55	1	5521	8	381500	0	0	0	0	0	200601201664	20060120166401	584.209041551237
70	04	01	464.59916346	48	60	98	4	08	1							0	0	0	0	0	0	200601201667	20060120166701	597.634729418332
70	03	01	507.94814363	34	48	37	1	01	2	34	37	15	1	1530	8	0	0	0	0	0	0	200601201668	20060120166801	508.216667610076
70	04	01	507.94814363	52	48	58	1	01	2	52	58	74	1	7492	8	0	0	0	0	0	0	200601201668	20060120166801	508.216667610076
70	05	01	507.94814363	26	48	58	1	01	1							0	0	0	0	0	0	200601201668	20060120166801	508.216667610076
70	03	01	399.42377629	52	48	07	1	01	2	52	07	85	1	8511	8	0	0	0	0	0	0	200601201670	20060120167001	400.131906454527
70	02	01	255.98599913	4	48	97	1	01	2	4	92	22	1	2220	8	400000	0	0	0	0	0	200601201671	20060120167101	258.211261754204
70	07	01	255.98599913	26	48	54	3	01	2	26	54	95	3	9500	8	0	0	0	0	0	0	200601201671	20060120167101	258.211261754204
70	03	01	457.97846367	8	48	84	1	01	1							0	0	0	0	0	0	200601201674	20060120167401	458.323490158042
70	04	01	457.97846367	26	48	92	1	05	2	26	92	22	1	2220	8	0	0	0	0	0	0	200601201674	20060120167401	458.323490158042
70	01	03	469.90161877	4	60	98	1	09	2	4	98	51	1	5155	6	600000	0	0	0	0	0	200601201674	20060120167403	458.323490158042
70	03	03	469.90161877	26	48	53	1	07	1							0	0	0	0	0	0	200601201674	20060120167403	458.323490158042
70	03	01	457.97846367	208	48	02	1	01	1							0	0	0	0	0	0	200601201679	20060120167901	459.48592564874
70	04	01	457.97846367	156	48	21	1	05	1							0	0	0	0	0	0	200601201679	20060120167901	459.48592564874
70	06	01	412.58542699	52	48	45	1	01	1							0	0	0	0	0	0	200601201680	20060120168001	409.970772077411
70	03	01	428.81679649	26	48	32	1	05	2	26	32	66	1	6602	8	0	0	0	0	0	0	200601201682	20060120168201	428.601035745231
70	02	01	470.67124774	30	48	50	1	05	2	30	50	55	1	5511	8	0	0	0	0	0	0	200601201683	20060120168301	470.675032816339
70	03	01	453.25162926	52	48	45	1	01	1							0	0	0	0	0	0	200601201686	20060120168601	451.481724842707
70	01	01	530.3771674	26	48	45	1	01	2	26	39	75	2	7515	8	0	0	0	0	0	0	200601201687	20060120168701	528.228873306589
70	03	01	492.62288668	156	48	39	1	01	1							0	0	0	0	0	0	200601201690	20060120169001	489.331536954047
70	02	01	582.18323538	26	48	45	1	01	1							0	0	0	0	0	0	200601201696	20060120169601	579.293395073921
70	03	01	513.11186141	26	48	45	1	01	2	52	34	64	1	6421	6	0	0	0	0	0	0	200601201699	20060120169901	510.43847381112
70	06	01	555.73200983	13	48	37	1	01	2	17	99	92	1	9219	6	0	0	0	0	0	0	200601201701	20060120170101	555.653091143446
70	02	01	429.50808132	17	48	34	1	01	2	17	45	52	1	5233	8	0	0	0	0	0	0	200601201703	20060120170301	424.946718851352
70	03	01	429.50808132	52	48	33	1	01	1							0	0	0	0	0	0	200601201703	20060120170301	424.946718851352
70	06	01	429.50808132	52	48	45	1	01	1							0	0	0	0	0	0	200601201703	20060120170301	424.946718851352
70	06	01	368.93400087	52	48	45	1	01	1							0	0	0	0	0	0	200601201704	20060120170401	373.899791578794
70	01	01	527.84477019	2	48	98	4	08	2	2	98	60	4	6039	7	400000	200000	0	0	0	0	200601201708	20060120170801	524.942619645962
70	03	01	527.84477019	52	48	37	1	01	2	52	37	64	1	6421	1	0	0	0	0	0	0	200601201708	20060120170801	524.942619645962
70	04	01	514.43235984	4	48	84	1	02	2	4	84	45	1	4521	8	0	0	0	0	0	0	200601201709	20060120170901	512.497746939018
70	03	01	293.70771455	26	48	45	1	01	2	52	45	52	1	5233	8	0	0	0	7200000	0	0	200601201714	20060120171401	295.54782424263
70	01	01	475.85596257	8	48	45	1	02	2	8	45	50	1	5030	8	0	0	0	0	0	0	200601201725	20060120172501	475.063271053708
70	03	01	471.7354532	52	48	05	1	01	2	52	05	85	1	8511	8	0	0	0	0	0	0	200601201742	20060120174201	468.965090801715
70	04	01	471.7354532	52	48	05	1	01	1							0	0	0	0	0	0	200601201742	20060120174201	468.965090801715
70	01	01	2483.4382886	17	84	58	1	12	2	13	58	74	1	7492	1	0	0	0	0	0	700000	200601201746	20060120174601	2484.65203608995
70	04	01	2222.7490075	104	48	53	1	07	2	130	55	70	1	7010	3	0	0	0	0	0	0	200601201749	20060120174901	2246.74396496404
70	02	02	2396.7986898	52	40	45	1	07	2	104	97	52	1	5269	8	0	0	0	0	0	0	200601201751	20060120175102	2521.64645832918
70	03	01	2602.7448179	26	48	45	1	01	2	4	45	19	1	1939	7	0	0	0	50000	0	0	200601201753	20060120175301	2573.86049465941
70	02	01	2586.1944471	4	40	79	1	14	2	8	77	15	1	1551	7	0	0	0	0	0	0	200601201754	20060120175401	2601.86342208375
70	01	01	1503.530877	156	48	55	1	09	2	156	45	15	1	1530	6	0	0	0	150000	0	0	200601201757	20060120175701	2055.70866929225
70	02	01	2760.7256466	4	48	45	1	07	1							0	0	0	0	0	0	200601201765	20060120176501	2743.28591698344
70	03	01	2326.3447027	78	48	32	1	14	2	78	32	19	1	1921	8	0	0	0	1800000	0	0	200601201769	20060120176901	2370.38731802219
70	02	01	2894.8967336	13	48	77	1	09	2	104	77	01	1	0111	8	0	0	0	0	0	0	200601201771	20060120177101	2906.74904750078
70	02	01	2718.6411707	4	65	45	1	09	2	156	45	51	1	5111	2	0	0	0	720000	0	0	200601201772	20060120177201	2720.55418637443
70	01	01	2530.9144254	52	48	77	1	08	2	26	95	45	1	4530	0	0	0	0	0	0	98	200601201774	20060120177401	2541.92948640049
70	03	01	2460.3164076	13	48	55	1	14	2	21	55	92	1	9242	1	0	0	0	0	0	0	200601201775	20060120177501	2402.0281437278
70	06	01	2460.3164076	4	48	45	1	07	1							0	0	0	0	0	0	200601201775	20060120177501	2402.0281437278
70	02	01	2671.165034	30	70	98	1	01	2	30	55	80	1	8045	1	0	0	0	0	0	0	200601201778	20060120177801	2663.2767360639
70	01	01	2283.1592933	13	48	54	3	07	2	13	50	55	1	5530	1	0	0	0	1200000	0	0	200601201787	20060120178701	2277.80863505912
70	01	01	2685.6594855	13	72	95	1	01	2	8	95	45	1	4521	8	0	0	0	0	0	0	200601201789	20060120178901	2701.93108929709
70	04	01	3211.0184024	4	48	53	1	01	2	4	53	55	1	5521	8	0	0	0	0	0	0	200601201794	20060120179401	2463.84033279478
70	01	02	2083.4460192	4	48	79	1	01	2	4	55	85	1	8511	6	0	0	0	0	0	98	200601201799	20060120179902	2006.1984063432
70	03	02	2083.4460192	8	48	45	1	09	2	52	45	51	1	5132	7	0	0	0	0	0	0	200601201799	20060120179902	2006.1984063432
70	04	01	2267.5104738	13	48	45	1	01	2	13	45	52	1	5211	8	0	0	0	0	0	0	200601201805	20060120180501	2243.83621002579
70	03	01	1958.8081873	8	48	45	1	07	2	104	39	64	1	6421	7	0	0	0	0	0	0	200601201807	20060120180701	1938.95058460875
70	04	01	1958.8081873	8	48	45	1	07	1							0	0	0	0	0	0	200601201807	20060120180701	1938.95058460875
70	06	01	2383.4621782	4	48	58	1	01	2	17	98	60	1	6022	0	0	0	0	0	0	0	200601201808	20060120180801	2398.24980109384
70	02	01	2341.5186681	4	48	39	1	07	2	8	33	55	1	5529	8	0	0	0	0	0	0	200601201818	20060120181801	2326.25231955292
70	02	01	2799.9444601	6	40	79	4	14	2	8	79	18	4	1810	8	0	0	0	0	0	0	200601201821	20060120182101	2792.19414687971
70	03	01	2799.9444601	104	48	97	1	14	1							0	0	0	0	0	0	200601201821	20060120182101	2792.19414687971
70	05	01	2799.9444601	8	48	95	1	14	2	8	95	45	1	4530	8	0	0	0	0	0	0	200601201821	20060120182101	2792.19414687971
70	06	01	2799.9444601	104	48	53	1	14	1							0	0	0	0	0	0	200601201821	20060120182101	2792.19414687971
70	03	01	2903.6432196	8	48	59	1	01	2	8	59	92	1	9249	6	0	0	0	0	0	0	200601201829	20060120182901	2876.08963470373
70	04	01	2903.6432196	13	48	59	1	01	2	13	59	92	1	9249	6	0	0	0	0	0	0	200601201829	20060120182901	2876.08963470373
70	01	01	2211.796641	156	48	54	3	01	2	78	54	95	3	9500	8	0	120000	0	1440000	0	0	200601201834	20060120183401	2210.5755616706
70	03	01	1686.9358619	4	50	39	1	04	2	4	39	74	1	7499	6	200000	0	0	0	0	0	200601201841	20060120184101	1656.12496071079
70	03	01	2777.7623994	4	72	80	1	05	2	4	80	19	1	1921	8	250000	0	0	0	0	0	200601201845	20060120184501	2686.24228648201
70	04	01	2777.7623994	21	54	45	1	09	1							0	0	0	200000	0	0	200601201845	20060120184501	2686.24228648201
70	02	01	2799.9444601	208	48	54	3	09	2	998	55	74	1	7493	8	0	0	0	0	0	0	200601201850	20060120185001	2792.19414687971
70	07	01	2799.9444601	4	40	34	1	09	1							0	0	0	1200000	0	0	200601201850	20060120185001	2792.19414687971
70	01	01	1420.8792964	998	48	95	4	08	2	998	95	45	1	4521	8	0	0	0	960000	0	0	200601201851	20060120185101	1407.8482888614
70	01	01	2444.5022944	8	72	77	1	08	2	8	77	51	1	5125	1	0	0	0	0	0	0	200601201853	20060120185301	2475.35697816538
70	01	01	2632.6726314	21	48	45	1	07	2	43	54	85	4	8532	0	0	0	0	98	0	0	200601201869	20060120186901	2684.73687121104
70	02	01	1855.787565	26	48	79	1	01	2	26	79	17	1	1710	4	0	0	0	0	0	0	200601201876	20060120187601	1858.53059044591
70	03	01	1855.787565	13	48	34	1	01	2	13	34	66	1	6604	1	0	0	0	0	0	0	200601201876	20060120187601	1858.53059044591
70	04	01	1855.787565	52	48	39	1	01	1							0	0	0	0	0	0	200601201876	20060120187601	1858.53059044591
70	05	01	2657.6191494	34	72	37	1	01	2	34	81	36	1	3611	7	0	0	0	0	0	0	200601201887	20060120188701	2593.52135157317
70	07	01	2657.6191494	8	60	53	1	01	2	8	54	95	3	9500	8	0	0	0	0	0	0	200601201887	20060120188701	2593.52135157317
70	02	01	4103.8460141	104	48	32	1	09	2	998	21	50	1	5011	0	0	0	0	0	0	0	200601201896	20060120189601	4171.15387568288
70	02	01	3725.0544996	156	48	32	1	08	2	30	44	45	1	4530	3	0	0	0	200000	0	0	200601201898	20060120189801	3739.79954198774
70	02	01	2844.8138918	104	48	39	1	01	2	208	37	15	4	1530	4	0	0	0	0	0	0	200601201905	20060120190501	2862.04976429213
70	02	01	2976.051074	17	40	13	3	05	2	26	13	80	4	8011	7	0	0	0	0	0	0	200601201907	20060120190701	2960.17906871853
70	03	01	2811.1773609	21	48	95	1	01	2	26	95	45	1	4521	8	0	0	0	0	0	0	200601201910	20060120191001	2785.46243938055
70	03	01	1769.3518686	4	48	33	1	10	1							0	0	0	0	0	0	200601201917	20060120191701	1713.87891434032
70	01	01	1820.7841918	998	48	54	3	09	2	998	41	52	4	5211	7	0	0	0	98	0	0	200601201918	20060120191801	1775.92929458523
70	02	01	1820.7841918	52	48	95	1	01	2	13	95	45	1	4552	8	98	0	0	0	0	0	200601201918	20060120191801	1775.92929458523
70	01	01	3469.4877554	8	48	58	1	02	2	13	58	75	1	7515	8	0	0	0	0	0	1300000	200601201920	20060120192001	3521.92573616415
70	02	01	3490.175719	104	60	45	1	01	2	104	45	51	1	5133	6	0	0	0	0	0	0	200601201926	20060120192601	3486.92207688373
70	03	01	2499.9886594	104	48	45	1	01	1							0	0	0	0	0	0	200601201929	20060120192901	2456.64910866562
70	04	01	2499.9886594	21	48	45	1	07	2	21	53	55	1	5521	7	0	0	0	0	0	0	200601201929	20060120192901	2456.64910866562
70	02	01	1591.1684282	17	48	55	1	09	2	17	54	85	4	8532	8	0	0	0	0	0	0	200601201934	20060120193401	1559.31521200342
70	02	01	3692.9505781	8	40	55	1	14	2	8	54	95	3	9500	8	0	0	0	960000	0	0	200601201937	20060120193701	3762.85687797948
70	02	01	2208.4496951	104	48	79	1	10	2	208	39	51	1	5132	7	0	0	0	600000	0	0	200601201939	20060120193901	2542.58163376287
70	01	01	2982.6198838	17	48	54	3	09	2	17	53	55	1	5530	0	0	0	0	2400000	0	0	200601201945	20060120194501	3000.52915628801
70	01	01	2213.6080941	13	45	03	1	09	2	13	03	45	1	4530	8	0	0	0	0	0	0	200601201946	20060120194601	2183.88813126513
70	09	01	2038.3267572	13	48	32	1	07	1							0	0	0	0	0	0	200601201949	20060120194901	2031.074784406
70	04	01	2016.7214422	4	40	93	4	09	2	4	93	45	4	4552	8	100000	0	0	0	0	0	200601201953	20060120195301	2014.02278673446
70	03	01	2547.4647962	26	40	59	1	07	2	998	19	85	1	8515	1	0	0	0	0	0	0	200601201954	20060120195401	2513.92655897615
70	06	01	2751.6841803	104	48	55	1	01	2	156	45	52	1	5233	8	0	0	0	0	0	0	200601201956	20060120195601	2652.91554793799
70	02	01	2586.1944471	21	48	79	1	08	2	26	55	33	1	3320	8	0	0	0	0	0	0	200601201958	20060120195801	2601.86342208375
70	04	01	2385.9581065	13	48	39	1	07	2	13	39	92	1	9242	8	0	0	0	600000	0	0	200601201963	20060120196301	2401.22338238665
70	04	01	2188.9763353	17	48	02	1	01	2	17	02	70	1	7010	8	0	0	0	0	0	0	200601201968	20060120196801	2187.79046865232
70	01	01	1885.7325679	104	48	95	4	09	2	26	41	52	4	5219	7	0	0	0	0	0	0	200601201970	20060120197001	1860.31453051598
70	03	01	1885.7325679	998	48	45	1	01	2	2	45	15	1	1551	8	220000	0	0	0	0	0	200601201970	20060120197001	1860.31453051598
70	02	01	2696.699139	26	60	45	1	07	2	104	54	85	1	8532	8	0	0	0	0	0	0	200601201975	20060120197501	2714.01139409724
70	01	01	2560.8013079	13	48	02	1	07	2	52	02	74	1	7421	8	0	0	0	98	0	0	200601201977	20060120197701	2501.86301311849
70	01	02	2561.4548178	30	48	98	1	08	2	30	98	60	4	6031	7	0	0	381500	0	0	0	200601201986	20060120198602	2675.68339802343
70	02	02	2561.4548178	4	48	79	1	09	2	4	70	18	1	1810	6	300000	0	0	0	0	0	200601201986	20060120198602	2675.68339802343
70	04	01	1575.2582051	13	48	34	1	07	1							0	0	0	0	0	0	200601201988	20060120198801	1558.12430345945
70	02	01	2650.2209547	104	48	55	1	14	2	998	56	18	1	1810	8	0	0	0	0	0	0	200601201989	20060120198901	3011.54983779673
70	01	02	2594.940933	52	48	55	1	09	2	156	37	85	1	8512	8	0	0	0	1200000	0	0	200601201989	20060120198902	3011.54983779673
70	02	01	2362.4627474	43	48	39	1	01	2	43	39	64	1	6412	4	0	0	0	0	0	0	200601202005	20060120200501	2358.39111064686
70	01	01	2659.517046	104	48	45	1	14	2	3	39	74	1	7413	8	200000	0	0	500000	0	0	200601202013	20060120201301	2660.15755096314
70	03	01	2223.5885442	104	40	39	1	01	2	8	54	95	3	9500	8	0	0	0	0	0	0	200601202030	20060120203001	2253.17593202839
70	02	01	2856.1670828	998	25	55	4	08	1							0	0	0	0	0	0	200601202036	20060120203601	2818.81218439319
70	01	01	1783.6212057	52	40	81	1	09	2	104	95	45	1	4521	8	0	300000	0	0	0	0	200601202042	20060120204201	1730.43490368878
70	03	01	1783.6212057	998	40	45	1	10	2	104	41	52	4	5244	8	0	0	0	0	0	0	200601202042	20060120204201	1730.43490368878
70	04	01	1783.6212057	998	40	94	1	10	2	998	57	93	4	9302	8	0	0	0	0	0	0	200601202042	20060120204201	1730.43490368878
70	03	01	2612.3222328	1	48	32	1	09	2	2	09	80	1	8050	7	700000	0	0	0	0	0	200601202044	20060120204401	2563.27615145312
70	04	01	2612.3222328	69	48	39	1	02	2	69	33	65	1	6512	8	0	0	0	0	0	0	200601202044	20060120204401	2563.27615145312
70	01	01	2823.9206337	52	48	33	1	05	2	52	33	65	1	6512	0	0	0	0	8400000	0	0	200601202046	20060120204601	2823.57004219102
70	03	01	1776.1704771	104	48	16	1	07	2	4	86	92	1	9249	8	800000	0	0	0	0	0	200601202050	20060120205001	1714.85066033271
70	02	01	1386.7396713	26	48	08	1	01	2	26	08	72	1	7240	7	0	0	0	0	0	0	200601202055	20060120205501	1338.5072926932
70	03	01	1819.1421956	104	48	39	1	08	2	998	77	15	1	1551	2	0	0	0	0	0	0	200601202056	20060120205601	1792.74309519798
70	04	01	1944.7731401	2	48	02	1	01	2	3	02	28	1	2811	0	381500	0	0	0	0	0	200601202058	20060120205801	1908.22383332936
70	02	04	2349.322553	104	48	55	4	01	2	26	54	95	4	9500	1	0	0	0	0	0	0	200601202061	20060120206104	3899.14713830814
70	02	01	2839.6167119	4	105	98	1	05	2	5	98	60	1	6042	4	390000	0	0	0	0	0	200601202063	20060120206301	3086.83058673119
70	04	01	1818.1995946	4	48	45	1	14	2	4	45	92	1	9242	8	60000	0	0	0	0	0	200601202064	20060120206401	2183.92137386834
70	02	02	2650.2209547	4	24	55	1	11	2	998	55	18	1	1810	3	0	0	0	0	0	0	200601202064	20060120206402	2183.92137386834
70	01	01	2435.9621518	104	48	39	1	09	2	117	97	63	1	6320	7	0	0	0	720000	0	0	200601202071	20060120207101	2994.89541415876
70	03	01	2435.9621518	208	48	39	1	14	1							0	0	0	0	0	0	200601202071	20060120207101	2994.89541415876
70	04	01	2435.9621518	104	48	45	1	14	2	52	45	15	1	1551	8	0	0	0	0	0	0	200601202071	20060120207101	2994.89541415876
70	02	02	2736.2603146	104	60	59	1	01	2	17	59	85	1	8511	8	0	0	0	0	0	0	200601202072	20060120207202	2602.14518871114
70	04	01	1527.4119052	4	24	45	1	02	1							0	0	0	98	0	0	200601202074	20060120207401	1468.15591685346
70	03	01	2229.6476118	998	48	45	1	09	2	998	39	74	1	7491	6	0	0	0	0	0	0	200601202080	20060120208001	2220.98165734455
70	03	01	1937.6421351	1	48	85	1	07	2	1	95	70	1	7010	8	380000	0	0	0	0	0	200601202090	20060120209001	1870.74773386356
70	01	01	2210.6079171	998	48	85	1	09	2	998	85	75	2	7524	5	0	0	800000	0	0	0	200601202096	20060120209601	2219.82979146545
70	02	01	2614.6916587	104	48	45	1	01	2	104	45	52	1	5211	8	0	0	0	0	0	600000	200601202097	20060120209701	2603.1144476997
70	03	01	1798.0880853	8	48	37	1	01	2	4	39	52	1	5244	8	288000	0	0	0	0	0	200601202098	20060120209801	1771.20504632603
70	01	01	1739.7642537	8	48	37	1	10	2	8	54	95	3	9500	8	0	0	0	0	0	0	200601202101	20060120210101	1742.46333626301
70	02	01	1691.4715497	4	16	97	1	09	1							0	0	0	0	0	0	200601202102	20060120210201	1675.95891699217
70	01	01	2787.4374833	4	30	07	1	01	2	4	07	85	1	8515	8	340000	0	0	0	0	0	200601202109	20060120210901	2769.26381128858
70	02	01	2787.4374833	52	48	05	1	05	2	104	05	75	4	7512	8	0	0	0	0	0	0	200601202109	20060120210901	2769.26381128858
70	03	01	2338.2620673	4	40	39	1	09	2	4	54	95	3	9500	0	0	0	0	0	0	0	200601202116	20060120211601	2907.46487984293
70	02	02	2721.6299343	104	48	55	1	14	2	78	54	95	3	9500	8	0	0	0	0	0	0	200601202116	20060120211602	2907.46487984293
70	01	03	3098.411541	4	48	58	1	01	2	4	58	70	1	7020	1	530000	0	0	0	0	0	200601202116	20060120211603	2907.46487984293
70	01	01	2270.9721505	8	48	55	1	10	2	6	54	95	4	9500	8	200000	30000	0	0	0	0	200601202118	20060120211801	2222.3816313459
70	03	01	2270.9721505	13	48	33	1	07	2	13	33	85	1	8512	8	0	0	0	1200000	0	0	200601202118	20060120211801	2222.3816313459
70	02	01	2438.8831657	4	42	45	1	11	2	234	45	51	1	5132	3	0	0	0	0	0	0	200601202122	20060120212201	2408.91798584519
70	03	01	1585.7767673	4	48	15	1	05	2	4	19	80	1	8060	8	0	0	0	0	0	0	200601202123	20060120212301	1524.76949230189
70	01	02	2375.7992591	2	48	93	1	08	2	4	93	50	1	5020	6	300000	0	0	0	0	0	200601202125	20060120212502	2657.39846144779
70	08	01	2811.3977111	8	48	85	1	05	2	8	45	51	1	5141	8	0	0	0	0	0	0	200601202128	20060120212801	2759.45241984424
70	01	01	2306.6557954	52	48	98	1	09	2	52	98	60	1	6021	7	0	0	0	0	0	2400000	200601202130	20060120213001	1779.94915368521
70	02	01	2306.6557954	26	48	79	1	07	2	26	97	18	1	1810	8	0	0	0	0	0	1400000	200601202130	20060120213001	1779.94915368521
70	02	04	1499.9154919	4	60	54	3	01	2	8	54	95	3	9500	1	150000	0	0	0	0	0	200601202130	20060120213004	1779.94915368521
70	01	02	2291.298908	26	72	59	1	14	2	78	32	80	1	8060	6	0	0	0	960000	0	0	200601202139	20060120213902	2514.2137173871
70	01	01	3145.629269	3	48	59	1	01	2	3	59	85	1	8511	8	98	0	0	0	0	0	200601202141	20060120214101	3158.8932895894
70	02	01	1866.7627132	8	48	16	1	07	1							0	0	0	0	0	0	200601202148	20060120214801	1839.60943968143
70	02	01	1463.944268	78	48	45	1	09	2	104	45	52	1	5244	6	0	0	0	0	0	0	200601202151	20060120215101	1483.94273738192
70	01	01	1495.726992	156	40	57	1	01	2	156	13	80	1	8060	0	0	0	2600000	0	0	0	200601202155	20060120215501	1483.78894459367
70	02	01	2995.9983623	21	40	55	1	09	2	21	55	70	1	7010	6	0	0	0	0	0	0	200601202165	20060120216501	2982.73281904522
70	03	01	3262.0673125	8	40	34	1	09	2	26	83	28	1	2811	2	0	0	0	0	0	0	200601202167	20060120216701	3219.09066809246
70	01	01	3451.4273452	13	50	80	1	09	2	13	80	19	1	1921	8	98	0	0	0	0	0	200601202171	20060120217101	3405.5803635854
70	01	01	3725.1574329	998	40	03	1	09	2	998	03	31	1	3140	7	0	0	0	0	0	500000	200601202174	20060120217401	3726.97805413493
70	03	01	2483.4382886	34	48	45	1	09	1							0	0	0	0	0	0	200601202179	20060120217901	2484.65203608995
70	02	01	2830.870226	26	70	34	1	07	2	52	94	36	1	3699	8	0	0	0	0	0	0	200601202181	20060120218101	2877.47452461458
70	04	01	2937.7828447	8	40	97	1	07	2	208	37	52	1	5211	2	0	0	0	0	0	0	200601202187	20060120218701	2945.43063087192
70	01	01	2238.7625097	4	48	39	1	09	2	4	39	74	1	7499	1	500000	0	0	0	0	0	200601202189	20060120218901	2209.04093355912
70	04	01	1095.3986051	104	48	34	1	01	2	208	34	65	1	6512	8	0	0	0	0	0	0	200601202192	20060120219201	1095.39605822996
70	01	01	2530.9144254	4	48	39	1	01	2	4	39	52	1	5211	6	1200000	0	0	0	0	0	200601202203	20060120220301	2541.92948640049
70	03	01	1607.3287669	17	48	39	1	01	2	17	32	34	1	3430	8	0	0	0	0	0	0	200601202208	20060120220801	1576.17793492811
70	02	01	3050.4775965	208	48	55	1	14	2	17	53	55	1	5521	7	0	0	0	0	0	0	200601202211	20060120221101	3036.97083262674
70	03	01	1964.7034901	104	48	39	1	01	2	104	59	52	1	5239	7	0	0	0	0	0	0	200601202212	20060120221201	1911.68852043938
70	04	01	1338.8180832	39	40	53	1	09	2	47	53	55	1	5511	8	0	0	0	0	0	0	200601202217	20060120221701	1338.81497028982
70	01	01	3102.8722932	17	66	87	1	09	2	17	87	34	1	3430	6	0	0	0	0	0	0	200601202225	20060120222501	3110.04386642066
70	04	01	3102.8722932	2	25	45	1	01	1							0	0	0	0	0	0	200601202225	20060120222501	3110.04386642066
70	03	01	2679.558367	156	48	39	1	07	2	104	54	95	3	9500	8	0	0	0	0	0	0	200601202231	20060120223101	2670.11204435736
70	04	01	2679.558367	104	50	19	1	01	1							0	0	0	0	0	0	200601202231	20060120223101	2670.11204435736
70	03	01	2651.4708515	26	48	39	1	07	2	34	45	52	1	5211	2	0	0	0	0	0	0	200601202234	20060120223401	2614.30392052068
70	02	01	2854.4350263	8	30	36	1	10	2	8	36	60	1	6021	8	0	0	0	0	0	0	200601202235	20060120223501	3043.48652398778
70	02	01	1848.8019449	4	48	37	1	01	2	8	39	18	1	1810	8	0	0	0	0	0	0	200601202237	20060120223701	1803.25683221526
70	04	01	2954.4657461	26	48	34	1	02	1							0	0	0	0	0	0	200601202238	20060120223801	2934.07978737629
70	06	01	2954.4657461	2	40	59	1	13	1							0	0	0	0	0	0	200601202238	20060120223801	2934.07978737629
70	02	01	2383.603144	4	48	97	1	07	2	52	54	95	3	9500	3	0	0	0	0	0	0	200601202239	20060120223901	2348.98405016193
70	01	01	1482.1811075	998	48	81	4	09	2	13	81	52	4	5272	8	0	400000	0	0	0	0	200601202248	20060120224801	1414.03356010295
70	02	01	2775.5902043	104	40	19	1	01	2	200	19	75	4	7524	8	0	0	0	0	0	0	200601202251	20060120225101	2817.54058893132
70	01	01	1406.1663794	104	48	30	1	09	2	104	21	70	1	7020	8	0	300000	0	600000	0	0	200601202257	20060120225701	1403.77976367413
70	02	01	1717.6866155	4	40	57	1	09	2	4	54	95	3	9500	8	500000	0	0	400000	0	0	200601202258	20060120225801	1729.95665439106
70	03	01	1717.6866155	8	40	19	1	01	2	13	19	85	1	8531	6	0	0	0	500000	0	0	200601202258	20060120225801	1729.95665439106
70	01	01	2801.6417927	34	48	21	5	08	2	52	79	18	4	1810	7	0	0	0	98	0	0	200601202260	20060120226001	2814.37021144404
70	01	01	1201.7376225	998	80	42	1	01	2	998	42	34	1	3430	7	0	0	0	1000000	0	0	200601202266	20060120226601	1182.97184436391
70	02	01	2594.940933	26	48	08	1	09	2	26	08	22	1	2212	1	0	0	0	0	0	0	200601202267	20060120226701	2571.20400928669
