Reg	Orden	Hogar	Fex_c	P34	P35a	P35b	P36_1	P36_2	P36a	Llave_viv	Llave_hog	Fex_c_2011
61	03	01	1034.2540315	50	2		2		024	200601300218	20060130021801	1033.66864545891
61	01	01	979.89294324	60	2		2		036	200601300219	20060130021901	980.415487967996
61	01	01	908.2181802	60	2		2		000	200601300220	20060130022001	912.29986361096
61	01	01	1206.7921529	30	2		2		004	200601300221	20060130022101	1202.22231942234
61	02	01	1206.7921529	50	2		2		000	200601300221	20060130022101	1202.22231942234
61	03	01	1206.7921529	6	2		2		003	200601300221	20060130022101	1202.22231942234
61	01	01	1378.4459185	50	2		2		012	200601300222	20060130022201	1368.50966936468
61	03	01	1378.4459185	50	2		2		012	200601300222	20060130022201	1368.50966936468
61	01	01	775.79304582	60	2		2		108	200601300223	20060130022301	779.403167636777
61	03	01	775.79304582	54	2		2		084	200601300223	20060130022301	779.403167636777
61	06	01	775.79304582	6	2		2		036	200601300223	20060130022301	779.403167636777
61	01	01	962.57926846	50	2		2		005	200601300224	20060130022401	965.553021101875
61	01	01	812.91806265	60	2		2		250	200601300225	20060130022501	813.90848954086
61	03	01	812.91806265	60	2		2		120	200601300225	20060130022501	813.90848954086
61	01	01	904.09522767	60	2		2		006	200601300226	20060130022601	900.848268167608
61	01	01	1125.7401366	60	2		2		060	200601300227	20060130022701	1121.42712485391
61	01	01	1158.4262948	50	2		2		120	200601300228	20060130022801	1154.60201994989
61	01	01	1030.7651583	60	2		2		120	200601300229	20060130022901	1026.56203083043
61	01	01	868.91140217	60	2		2		012	200601300230	20060130023001	862.892984899785
61	01	01	1082.901677	50	2		2		240	200601300231	20060130023101	1086.24714873961
61	01	01	1021.7454527	54	2		2		024	200601300232	20060130023201	1026.33734656233
61	02	01	1021.7454527	9	2		2		001	200601300232	20060130023201	1026.33734656233
61	01	01	1141.9613648	70	2		2		012	200601300233	20060130023301	1145.6671176403
61	01	01	1021.7454527	70	2		2		120	200601300234	20060130023401	1026.33734656233
61	01	01	977.52532744	60	2		2		036	200601300235	20060130023501	970.754608012259
61	02	01	977.52532744	50	2		2		036	200601300235	20060130023501	970.754608012259
61	03	01	1140.9741632	60	2		2		120	200601300236	20060130023601	1145.64239038137
61	01	01	1015.2708485	50	2		2		240	200601300237	20060130023701	1018.25654658705
61	03	01	1015.2708485	50	2		2		000	200601300237	20060130023701	1018.25654658705
61	04	01	1015.2708485	50	2		2		000	200601300237	20060130023701	1018.25654658705
61	05	01	1015.2708485	20	1	20	2		048	200601300237	20060130023701	1018.25654658705
61	01	01	1055.0582232	66	2		2		006	200601300238	20060130023801	1051.3811504932
61	05	01	1055.0582232	50	2		2		006	200601300238	20060130023801	1051.3811504932
61	01	01	1086.7515318	60	2		2		012	200601300239	20060130023901	1086.48639559286
61	02	01	1086.7515318	15	2		2		001	200601300239	20060130023901	1086.48639559286
61	01	01	888.40683814	50	2		2		060	200601300240	20060130024001	892.657008572998
61	01	01	835.90933787	50	2		2		096	200601300242	20060130024201	839.839258439054
61	03	01	835.90933787	50	2		2		036	200601300242	20060130024201	839.839258439054
61	01	01	949.9634185	60	2		2		024	200601300243	20060130024301	943.688179468212
61	01	01	904.09522767	40	2		2		008	200601300244	20060130024401	900.848268167608
61	01	01	889.28778707	50	2		2		120	200601300245	20060130024501	897.69625833034
61	01	01	949.40407912	60	1	30	2		144	200601300246	20060130024601	958.132349132617
61	01	01	868.91140217	60	2		2		001	200601300247	20060130024701	862.892984899785
61	01	01	1034.2540315	54	2		2		003	200601300248	20060130024801	1033.66864545891
61	01	01	949.40407912	50	2		2		004	200601300249	20060130024901	958.132349132617
61	01	01	761.73690755	60	2		2		024	200601300250	20060130025001	766.943245910176
61	01	01	868.91140217	35	2		2		003	200601300251	20060130025101	862.892984899785
61	01	01	868.91140217	54	1	9	2		005	200601300252	20060130025201	862.892984899785
61	02	01	868.91140217	7	1	1	2		005	200601300252	20060130025201	862.892984899785
61	01	01	744.2968998	56	2		2		096	200601300253	20060130025301	755.935101007874
61	04	01	744.2968998	28	1	16	2		018	200601300253	20060130025301	755.935101007874
61	02	01	825.34511831	40	2		2		132	200601300254	20060130025401	826.583773270566
61	01	01	958.79892991	60	2		2		030	200601300255	20060130025501	962.721798094754
61	03	01	958.79892991	50	2		2		120	200601300255	20060130025501	962.721798094754
61	01	01	1029.7492925	20	1	20	2		020	200601300256	20060130025601	1031.65666723188
61	02	01	1029.7492925	30	2		2		002	200601300256	20060130025601	1031.65666723188
61	01	01	1047.8790031	40	2		2		012	200601300257	20060130025701	1046.11889972308
61	02	01	1047.8790031	72	2		2		024	200601300257	20060130025701	1046.11889972308
61	03	01	1047.8790031	72	2		2		024	200601300257	20060130025701	1046.11889972308
61	01	01	954.3756276	84	2		2		024	200601300258	20060130025801	962.929448347791
61	01	01	1029.7492925	60	2		2		011	200601300259	20060130025901	1031.65666723188
61	02	01	1029.7492925	60	2		2		011	200601300259	20060130025901	1031.65666723188
61	03	01	1029.7492925	60	2		2		011	200601300259	20060130025901	1031.65666723188
61	01	01	471.36132521	21	2		2		024	200601300260	20060130026001	484.880551012411
61	01	01	891.86895774	40	2		2		264	200601300261	20060130026101	898.347748171074
61	02	01	891.86895774	40	2		2		279	200601300261	20060130026101	898.347748171074
61	01	01	929.79078505	50	2		2		120	200601300262	20060130026201	932.056974570359
61	02	01	929.79078505	60	2		2		060	200601300262	20060130026201	932.056974570359
61	01	01	1025.6187087	56	2		2		048	200601300263	20060130026301	1032.29408483905
61	03	01	1025.6187087	24	2		2		048	200601300263	20060130026301	1032.29408483905
61	01	01	1079.5820722	30	2		2		002	200601300265	20060130026501	1083.08539939652
61	02	01	1079.5820722	48	2		2		005	200601300265	20060130026501	1083.08539939652
61	01	01	804.10534981	50	2		2		036	200601300266	20060130026601	825.074977132029
61	02	01	804.10534981	20	2		2		036	200601300266	20060130026601	825.074977132029
61	01	01	870.50333216	60	1	10	2		240	200601300267	20060130026701	882.321550895646
61	02	01	870.50333216	40	1	40	2		036	200601300267	20060130026701	882.321550895646
61	01	01	1477.4056471	30	2		2		024	200601300268	20060130026801	1460.66968253666
61	01	01	1242.0142133	84	2		2		007	200601300269	20060130026901	1241.45908641292
61	01	01	1041.4880393	24	2		2		180	200601300270	20060130027001	1038.09707126238
61	03	01	1041.4880393	24	2		2		024	200601300270	20060130027001	1038.09707126238
61	04	01	1041.4880393	24	2		2		001	200601300270	20060130027001	1038.09707126238
61	01	01	1174.1334179	50	2		2		001	200601300271	20060130027101	1172.43327791312
61	02	01	1174.1334179	40	2		2		132	200601300271	20060130027101	1172.43327791312
61	01	01	1029.7492925	60	2		2		104	200601300272	20060130027201	1031.65666723188
61	02	01	1029.7492925	70	2		2		104	200601300272	20060130027201	1031.65666723188
61	03	01	1029.7492925	60	2		2		048	200601300272	20060130027201	1031.65666723188
61	01	01	1291.3920572	70	1	30	2		276	200601300273	20060130027301	1286.47442391925
61	02	01	1291.3920572	30	2		2		001	200601300273	20060130027301	1286.47442391925
61	04	01	1291.3920572	15	2		2		036	200601300273	20060130027301	1286.47442391925
61	01	01	1027.3880595	60	2		2		012	200601300274	20060130027401	1027.13740631163
61	02	01	1027.3880595	96	2		2		030	200601300274	20060130027401	1027.13740631163
61	01	01	1015.6313878	20	2		2		130	200601300275	20060130027501	1019.85658579763
61	02	01	1015.6313878	24	2		2		000	200601300275	20060130027501	1019.85658579763
61	01	01	897.54316973	30	2		2		240	200601300276	20060130027601	905.794660644912
61	01	01	897.54316973	44	2		2		060	200601300277	20060130027701	905.794660644912
61	01	01	1066.2528322	84	2		2		008	200601300279	20060130027901	1069.71290499864
61	02	01	1066.2528322	63	1	18	2		030	200601300279	20060130027901	1069.71290499864
61	01	01	995.0805439	40	2		2		214	200601300280	20060130028001	997.417048312689
61	01	01	1107.2070847	60	2		2		212	200601300281	20060130028101	1106.41520445216
61	01	01	990.96451763	30	1	30	2		036	200601300282	20060130028201	998.163166470362
61	02	01	990.96451763	40	1	40	2		048	200601300282	20060130028201	998.163166470362
61	01	01	949.67605091	90	2		2		144	200601300283	20060130028301	946.26539284425
61	01	01	1144.1647364	96	2		2		048	200601300284	20060130028401	1146.28403952801
61	02	01	1144.1647364	48	2		2		012	200601300284	20060130028401	1146.28403952801
61	01	01	1088.244051	50	2		2		024	200601300285	20060130028501	1091.09843239985
61	01	01	1226.6794778	30	2		2		024	200601300286	20060130028601	1226.13120489267
61	01	01	1372.6532697	72	2		2		108	200601300287	20060130028701	1365.95465111394
61	02	01	1372.6532697	15	2		2		072	200601300287	20060130028701	1365.95465111394
61	02	01	903.59211889	20	2		2		000	200601300288	20060130028801	897.333489524204
61	02	01	650.22314426	20	2		1	5	009	200601300289	20060130028901	664.09996134022
61	03	01	650.22314426	40	2		2		000	200601300289	20060130028901	664.09996134022
61	01	01	609.34752133	60	2		2		003	200601300290	20060130029001	612.721114071522
61	01	01	585.87879393	50	2		2		024	200601300291	20060130029101	595.988457308479
61	02	01	585.87879393	10	2		2		084	200601300291	20060130029101	595.988457308479
61	01	01	1284.3925899	55	2		2		011	200601300293	20060130029301	1281.46214492196
61	01	01	923.86567296	72	2		2		048	200601300294	20060130029401	928.285479738919
61	01	01	1152.6669034	18	2		2		010	200601300295	20060130029501	1150.73078969539
61	02	01	1152.6669034	18	2		2		010	200601300295	20060130029501	1150.73078969539
61	03	01	1152.6669034	18	2		2		010	200601300295	20060130029501	1150.73078969539
61	04	01	1152.6669034	18	2		2		010	200601300295	20060130029501	1150.73078969539
61	05	01	1152.6669034	18	2		2		010	200601300295	20060130029501	1150.73078969539
61	01	01	896.44742311	40	1	8	2		012	200601300296	20060130029601	917.021618751534
61	01	01	849.33016698	60	2		2		036	200601300297	20060130029701	857.451167761614
61	02	01	849.33016698	51	2		2		027	200601300297	20060130029701	857.451167761614
61	01	01	738.85641391	70	1	10	2		036	200601300298	20060130029801	743.619074151213
61	02	01	738.85641391	40	2		2		132	200601300298	20060130029801	743.619074151213
61	01	01	897.54316973	72	2		2		060	200601300299	20060130029901	905.794660644912
61	02	01	897.54316973	72	2		2		060	200601300299	20060130029901	905.794660644912
61	01	01	974.45992464	60	2		2		003	200601300300	20060130030001	970.486391769137
61	01	01	891.86895774	50	2		2		012	200601300301	20060130030101	898.347748171074
61	01	01	854.70930052	48	2		2		024	200601300302	20060130030201	851.63970519953
61	02	01	854.70930052	72	2		2		024	200601300302	20060130030201	851.63970519953
61	01	01	926.36658891	40	2		2		144	200601300304	20060130030401	926.860589791098
61	01	01	1035.4235045	50	2		2		060	200601300305	20060130030501	1039.10357970572
61	03	01	1035.4235045	50	2		2		012	200601300305	20060130030501	1039.10357970572
61	01	01	738.85641391	60	2		2		009	200601300306	20060130030601	743.619074151213
61	01	01	898.37274845	10	2		2		002	200601300307	20060130030701	905.81543979151
61	01	01	839.87788451	60	2		2		120	200601300308	20060130030801	843.895890671745
61	01	01	974.45992464	40	2		2		300	200601300309	20060130030901	970.486391769137
61	04	01	1235.3891781	24	2		2		012	200601300310	20060130031001	1229.36041536296
61	01	01	1097.5088434	60	2		2		120	200601300311	20060130031101	1096.05149630216
61	02	01	1097.5088434	40	2		2		096	200601300311	20060130031101	1096.05149630216
61	02	01	756.45733889	50	2		2		012	200601300312	20060130031201	771.736467927084
61	03	01	756.45733889	80	2		2		024	200601300312	20060130031201	771.736467927084
61	04	01	756.45733889	80	2		2		012	200601300312	20060130031201	771.736467927084
61	01	01	1165.2683942	60	2		2		002	200601300313	20060130031301	1160.44632537244
61	03	01	1165.2683942	50	2		2		001	200601300313	20060130031301	1160.44632537244
61	01	01	856.3717066	40	2		2		204	200601300314	20060130031401	856.424466616415
61	01	01	999.09342597	60	2		2		001	200601300315	20060130031501	992.416315880772
61	01	01	790.24804424	60	2		2		012	200601300316	20060130031601	793.963294092667
61	04	01	790.24804424	60	2		2		012	200601300316	20060130031601	793.963294092667
61	01	01	1145.1840972	30	2		2		003	200601300317	20060130031701	1152.88938195109
61	01	01	1096.6792646	50	2		2		420	200601300318	20060130031801	1096.03071715556
61	03	01	1096.6792646	40	2		2		420	200601300318	20060130031801	1096.03071715556
61	01	01	959.62850863	70	2		2		036	200601300319	20060130031901	962.742577241352
61	01	01	805.36310288	58	2		2		120	200601300320	20060130032001	814.930126328721
61	01	01	1133.0930855	54	2		2		300	200601300321	20060130032101	1143.51008566028
61	02	01	1064.0783687	40	2		2		132	200601300322	20060130032201	1056.58324860935
61	03	01	1064.0783687	40	2		2		024	200601300322	20060130032201	1056.58324860935
61	07	01	1064.0783687	40	2		2		084	200601300322	20060130032201	1056.58324860935
61	01	01	1299.9951896	25	2		2		060	200601300323	20060130032301	1302.40313304385
61	02	01	1299.9951896	70	2		2		120	200601300323	20060130032301	1302.40313304385
61	03	01	1299.9951896	10	2		2		002	200601300323	20060130032301	1302.40313304385
61	01	01	1218.6353538	48	2		2		400	200601300324	20060130032401	1224.80459942326
61	02	01	934.10273546	30	1	30	2		142	200601300326	20060130032601	939.628202861464
61	03	01	934.10273546	56	2		2		072	200601300326	20060130032601	939.628202861464
61	04	01	934.10273546	48	2		2		060	200601300326	20060130032601	939.628202861464
61	01	01	1127.4897514	56	2		2		024	200601300327	20060130032701	1124.80572269972
61	01	01	1211.4720099	70	2		2		009	200601300328	20060130032801	1215.40333013911
61	01	01	1133.7606449	84	2		2		006	200601300329	20060130032901	1126.2712838338
61	01	01	1037.0268292	16	2		2		042	200601300330	20060130033001	1029.8439792495
61	01	01	987.37296037	50	2		2		036	200601300331	20060130033101	993.025911047311
61	02	01	987.37296037	70	2		2		076	200601300331	20060130033101	993.025911047311
61	03	01	987.37296037	70	2		2		076	200601300331	20060130033101	993.025911047311
61	01	01	1016.6763677	70	2		2		024	200601300332	20060130033201	815.631287466249
61	01	02	811.84881782	52	2		2		186	200601300332	20060130033202	815.631287466249
61	01	01	783.90731951	52	2		2		096	200601300333	20060130033301	788.222463432976
61	02	01	783.90731951	52	2		2		096	200601300333	20060130033301	788.222463432976
61	01	01	946.29263995	48	1	48	2		024	200601300334	20060130033401	950.545436316182
61	02	01	946.29263995	20	1	20	2		024	200601300334	20060130033401	950.545436316182
61	01	01	1209.5923918	42	2		2		003	200601300335	20060130033501	1207.98621258518
61	02	01	1209.5923918	48	2		2		174	200601300335	20060130033501	1207.98621258518
61	01	01	645.67341969	105	2		2		036	200601300336	20060130033601	649.031077903235
61	02	01	645.67341969	105	2		2		036	200601300336	20060130033601	649.031077903235
61	03	01	645.67341969	24	2		2		036	200601300336	20060130033601	649.031077903235
61	04	01	645.67341969	24	2		2		036	200601300336	20060130033601	649.031077903235
61	01	01	965.50365996	72	2		2		084	200601300337	20060130033701	966.777245179144
61	01	01	909.63383281	45	2		2		036	200601300338	20060130033801	910.998985929228
61	01	01	951.86882521	40	2		2		060	200601300339	20060130033901	954.957713057061
61	02	01	951.86882521	70	1	70	2		000	200601300339	20060130033901	954.957713057061
61	01	01	765.87488236	50	2		2		120	200601300340	20060130034001	773.19791261904
61	02	01	765.87488236	70	2		2		036	200601300340	20060130034001	773.19791261904
61	01	01	1019.0804634	53	2		2		024	200601300341	20060130034101	1018.83183699771
61	02	01	1019.0804634	10	2		2		006	200601300341	20060130034101	1018.83183699771
61	01	01	823.89674907	48	1	48	2		005	200601300343	20060130034301	834.616772051193
61	01	01	818.6712682	70	2		2		048	200601300345	20060130034501	819.899907236212
61	02	01	818.6712682	15	2		2		048	200601300345	20060130034501	819.899907236212
61	01	01	1470.4795888	52	2		2		060	200601300346	20060130034601	1463.30357276834
61	03	01	1470.4795888	24	2		2		024	200601300346	20060130034601	1463.30357276834
61	01	01	784.25253344	25	2		2		084	200601300347	20060130034701	795.263451596514
61	03	01	784.25253344	75	2		2		001	200601300347	20060130034701	795.263451596514
61	01	01	909.49299627	12	1	12	2		040	200601300348	20060130034801	916.11970820519
61	01	01	736.9195419	40	2		2		480	200601300349	20060130034901	743.66447421788
61	01	01	1151.3387157	10	1	10	2		120	200601300351	20060130035101	1156.12847907302
61	02	01	1151.3387157	20	2		2		096	200601300351	20060130035101	1156.12847907302
61	01	01	799.87510084	49	2		2		144	200601300352	20060130035201	802.30398374219
61	02	01	799.87510084	40	1	40	2		178	200601300352	20060130035201	802.30398374219
61	03	01	799.87510084	24	2		2		012	200601300352	20060130035201	802.30398374219
61	01	01	1050.146472	72	2		2		009	200601300353	20060130035301	1115.24014715875
61	02	01	1050.146472	24	2		2		009	200601300353	20060130035301	1115.24014715875
61	01	02	1104.6659759	45	2		2		084	200601300353	20060130035302	1115.24014715875
61	01	01	1249.4390873	65	2		2		120	200601300354	20060130035401	1240.04137060818
61	03	01	1249.4390873	20	2		2		060	200601300354	20060130035401	1240.04137060818
61	04	01	1249.4390873	20	2		2		048	200601300354	20060130035401	1240.04137060818
61	05	01	1249.4390873	40	2		2		001	200601300354	20060130035401	1240.04137060818
61	06	01	1249.4390873	56	2		2		024	200601300354	20060130035401	1240.04137060818
61	01	01	1331.0195782	40	1	40	2		216	200601300355	20060130035501	1329.09226776054
61	01	01	972.65343952	40	2		2		240	200601300356	20060130035601	973.050804644467
61	02	01	972.65343952	48	2		2		174	200601300356	20060130035601	973.050804644467
61	03	01	972.65343952	20	2		2		048	200601300356	20060130035601	973.050804644467
61	04	01	972.65343952	20	2		2		048	200601300356	20060130035601	973.050804644467
61	05	01	972.65343952	20	2		2		048	200601300356	20060130035601	973.050804644467
61	01	01	1191.3681807	40	2		2		006	200601300357	20060130035701	1184.56019389688
61	01	01	1259.2735721	22	2		2		480	200601300358	20060130035801	1264.51236270521
61	02	01	1259.2735721	32	2		2		001	200601300358	20060130035801	1264.51236270521
61	01	01	925.90938592	30	2		2		240	200601300359	20060130035901	938.731513537029
61	01	01	1087.0591737	12	2		2		636	200601300360	20060130036001	1087.29629642152
61	02	01	1087.0591737	35	2		2		636	200601300360	20060130036001	1087.29629642152
61	01	01	1266.0049669	20	1	20	2		036	200601300361	20060130036101	1274.24492899019
61	01	01	1145.3073415	84	2		2		012	200601300362	20060130036201	1142.15567841269
61	02	01	1145.3073415	84	2		2		060	200601300362	20060130036201	1142.15567841269
61	03	01	1145.3073415	32	2		2		000	200601300362	20060130036201	1142.15567841269
61	01	01	1383.8015012	40	2		2		036	200601300363	20060130036301	1382.81179908843
61	02	01	1383.8015012	25	2		2		030	200601300363	20060130036301	1382.81179908843
61	01	01	1298.736888	80	2		2		006	200601300364	20060130036401	1303.75825519712
61	01	01	1353.2124374	32	2		2		060	200601300365	20060130036501	1347.69447410274
61	01	01	1360.7928016	70	2		2		132	200601300366	20060130036601	1358.98584814418
61	02	01	1360.7928016	84	2		2		144	200601300366	20060130036601	1358.98584814418
61	01	01	1148.5948322	82	1	82	2		200	200601300367	20060130036701	1149.2073401462
61	02	01	1148.5948322	52	2		2		024	200601300367	20060130036701	1149.2073401462
61	01	01	874.86120439	30	2		2		036	200601300368	20060130036801	877.517788423549
61	02	01	874.86120439	24	2		2		036	200601300368	20060130036801	877.517788423549
61	01	01	1102.5208581	40	2		2		060	200601300370	20060130037001	1091.2943957207
61	01	01	1444.8073493	52	1	33	2		260	200601300371	20060130037101	1438.82850306999
61	03	01	1444.8073493	15	2		2		012	200601300371	20060130037101	1438.82850306999
61	01	01	714.15286457	20	2		2		060	200601300372	20060130037201	721.998583846567
61	02	01	714.15286457	10	2		2		048	200601300372	20060130037201	721.998583846567
61	03	01	714.15286457	8	2		2		012	200601300372	20060130037201	721.998583846567
61	01	01	1181.7720313	3	2		2		024	200601300373	20060130037301	1184.43800772704
61	02	01	1181.7720313	40	2		2		170	200601300373	20060130037301	1184.43800772704
61	03	01	1181.7720313	30	2		2		084	200601300373	20060130037301	1184.43800772704
61	01	01	1581.2915147	65	2		2		240	200601300374	20060130037401	1572.84799924373
61	02	01	1581.2915147	35	2		2		024	200601300374	20060130037401	1572.84799924373
61	01	01	1449.5729962	12	2		2		036	200601300375	20060130037501	1442.12321066602
61	02	01	1449.5729962	8	2		2		000	200601300375	20060130037501	1442.12321066602
61	01	01	1393.8686242	40	1	40	2		020	200601300376	20060130037601	1370.80684939752
61	01	01	1581.2915147	24	2		2		060	200601300377	20060130037701	1572.84799924373
61	03	01	1581.2915147	51	2		2		024	200601300377	20060130037701	1572.84799924373
61	04	01	1581.2915147	48	2		2		024	200601300377	20060130037701	1572.84799924373
61	01	01	1330.3018846	50	2		2		002	200601300378	20060130037801	1328.83691628963
61	04	01	1330.3018846	45	2		2		002	200601300378	20060130037801	1328.83691628963
61	01	01	1241.9976863	48	2		2		060	200601300379	20060130037901	1237.5803890145
61	01	01	805.04198062	50	2		2		086	200601300380	20060130038001	817.372162786029
61	02	01	805.04198062	24	2		2		024	200601300380	20060130038001	817.372162786029
61	03	01	805.04198062	30	2		2		024	200601300380	20060130038001	817.372162786029
61	09	01	805.04198062	30	2		2		098	200601300380	20060130038001	817.372162786029
61	01	01	1142.0304862	24	2		2		520	200601300381	20060130038101	1142.10084531492
61	01	01	1100.6543998	65	2		2		072	200601300382	20060130038201	1102.30623128465
61	01	01	937.01045352	52	2		2		002	200601300383	20060130038301	932.311450760071
61	01	01	1189.3685085	82	2		2		010	200601300385	20060130038501	1198.00842055167
61	02	01	1189.3685085	42	2		2		010	200601300385	20060130038501	1198.00842055167
61	01	01	1271.0572718	50	2		2		060	200601300386	20060130038601	1273.92466808684
61	02	01	1271.0572718	21	2		2		060	200601300386	20060130038601	1273.92466808684
61	03	01	1271.0572718	45	2		2		120	200601300386	20060130038601	1273.92466808684
61	01	01	1230.1755684	84	2		2		084	200601300387	20060130038701	1221.59496453969
61	01	01	922.91766911	68	2		2		120	200601300388	20060130038801	911.392754759136
61	02	01	922.91766911	45	2		2		012	200601300388	20060130038801	911.392754759136
61	01	01	1340.8507818	48	2		2		480	200601300389	20060130038901	1351.42732652353
61	04	01	1340.8507818	44	2		2		180	200601300389	20060130038901	1351.42732652353
61	01	01	747.94715502	40	2		2		005	200601300390	20060130039001	745.72985397721
61	02	01	747.94715502	24	2		2		156	200601300390	20060130039001	745.72985397721
61	01	01	1080.5214	40	2		2		120	200601300391	20060130039101	1088.22352796725
61	01	01	947.66456107	40	1	10	2		360	200601300393	20060130039301	942.645141266302
61	02	01	947.66456107	40	2		2		240	200601300393	20060130039301	942.645141266302
61	03	01	947.66456107	50	2		2		024	200601300393	20060130039301	942.645141266302
61	04	01	947.66456107	50	2		2		024	200601300393	20060130039301	942.645141266302
61	01	01	647.17903472	48	2		2		480	200601300394	20060130039401	625.731386497764
61	03	01	647.17903472	30	2		2		002	200601300394	20060130039401	625.731386497764
61	01	01	973.92205912	42	2		2		012	200601300395	20060130039501	977.647815793859
61	02	01	973.92205912	30	2		2		120	200601300395	20060130039501	977.647815793859
61	02	01	966.62858109	50	2		2		120	200601300397	20060130039701	956.245464634875
61	04	01	966.62858109	15	2		2		048	200601300397	20060130039701	956.245464634875
61	05	01	966.62858109	15	2		2		001	200601300397	20060130039701	956.245464634875
61	01	01	1131.6734666	50	2		2		264	200601300398	20060130039801	1136.83994376454
61	02	01	1131.6734666	10	2		2		024	200601300398	20060130039801	1136.83994376454
61	01	01	1038.214669	40	2		2		204	200601300399	20060130039901	1045.15313533439
61	02	01	1038.214669	48	2		2		002	200601300399	20060130039901	1045.15313533439
61	03	01	1038.214669	48	2		2		002	200601300399	20060130039901	1045.15313533439
61	03	01	1248.5496514	60	2		2		060	200601300400	20060130040001	1243.27675754453
61	01	01	1519.7716655	60	2		2		004	200601300402	20060130040201	1521.26254213673
61	03	01	1519.7716655	62	2		2		012	200601300402	20060130040201	1521.26254213673
61	01	01	1360.4183835	30	2		2		120	200601300403	20060130040301	1369.08171906665
61	02	01	1360.4183835	48	2		2		348	200601300403	20060130040301	1369.08171906665
61	01	01	1249.2311161	40	2		2		360	200601300404	20060130040401	1253.97122417344
61	01	01	1216.2236754	50	2		2		240	200601300405	20060130040501	1216.45482734236
61	03	01	1216.2236754	50	2		2		024	200601300405	20060130040501	1216.45482734236
61	01	01	973.75169294	98	2		2		024	200601300406	20060130040601	1406.6706258009
61	02	01	973.75169294	48	2		2		012	200601300406	20060130040601	1406.6706258009
61	01	02	1385.274124	40	2		2		048	200601300406	20060130040602	1406.6706258009
61	02	02	1385.274124	40	2		2		200	200601300406	20060130040602	1406.6706258009
61	01	01	616.2474512	54	2		2		362	200601300407	20060130040701	619.290539855858
61	02	01	616.2474512	40	2		2		024	200601300407	20060130040701	619.290539855858
61	03	01	616.2474512	40	2		2		120	200601300407	20060130040701	619.290539855858
61	04	01	616.2474512	40	2		2		060	200601300407	20060130040701	619.290539855858
61	05	01	616.2474512	44	2		2		060	200601300407	20060130040701	619.290539855858
61	06	01	616.2474512	40	2		2		036	200601300407	20060130040701	619.290539855858
61	02	01	905.86892866	30	2		2		156	200601300408	20060130040801	907.59559860512
61	01	01	931.78569434	48	2		2		360	200601300409	20060130040901	937.251039818221
61	01	01	796.34505349	40	2		2		276	200601300410	20060130041001	793.070808561368
61	01	02	948.00529344	30	2		2		192	200601300410	20060130041002	793.070808561368
61	01	01	1190.540529	42	2		2		120	200601300411	20060130041101	1195.9989044744
61	01	01	922.91766911	50	2		2		240	200601300412	20060130041201	911.392754759136
61	02	01	922.91766911	30	2		2		001	200601300412	20060130041201	911.392754759136
61	01	01	1249.2311161	30	2		2		264	200601300413	20060130041301	1253.97122417344
61	03	01	846.48712955	50	2		2		120	200601300414	20060130041401	848.373295288049
61	01	01	1131.8438328	56	2		2		216	200601300415	20060130041501	1139.51356042177
61	02	01	1131.8438328	40	2		2		120	200601300415	20060130041501	1139.51356042177
61	01	01	1063.6203361	56	2		2		240	200601300416	20060130041601	1066.7877265758
61	02	01	1063.6203361	30	2		2		132	200601300416	20060130041601	1066.7877265758
61	03	01	1063.6203361	12	2		2		024	200601300416	20060130041601	1066.7877265758
61	02	01	989.45044624	30	2		2		012	200601300417	20060130041701	987.139166938369
61	01	01	499.64563965	50	2		2		204	200601300418	20060130041801	484.029731938444
61	01	01	1054.7750005	50	2		2		120	200601300419	20060130041901	1061.24170341138
61	01	01	789.91315362	40	2		2		120	200601300420	20060130042001	783.45301329562
61	03	01	789.91315362	66	2		2		001	200601300420	20060130042001	783.45301329562
61	01	01	1089.3667356	50	2		2		480	200601300421	20060130042101	1093.76955113168
61	03	01	1089.3667356	15	2		2		001	200601300421	20060130042101	1093.76955113168
61	01	01	973.75169294	40	2		2		360	200601300422	20060130042201	974.974199136631
61	01	01	477.54798424	40	2		2		360	200601300423	20060130042301	477.92666509937
61	03	01	477.54798424	30	2		2		012	200601300423	20060130042301	477.92666509937
61	01	01	879.95216298	50	2		2		240	200601300424	20060130042401	877.940157392019
61	02	01	879.95216298	30	2		2		096	200601300424	20060130042401	877.940157392019
61	01	01	477.54798424	60	2		2		480	200601300425	20060130042501	477.92666509937
61	02	01	477.54798424	30	2		2		144	200601300425	20060130042501	477.92666509937
61	05	01	477.54798424	45	2		2		036	200601300425	20060130042501	477.92666509937
61	06	01	477.54798424	55	2		2		048	200601300425	20060130042501	477.92666509937
61	02	01	828.78425169	44	2		2		120	200601300426	20060130042601	822.414433704423
61	01	01	1089.8778342	50	2		2		012	200601300427	20060130042701	1101.79040110336
61	01	01	1089.3667356	50	2		2		120	200601300428	20060130042801	1093.76955113168
61	01	01	853.4074384	50	2		2		360	200601300429	20060130042901	853.560634248802
61	01	01	1147.0314875	50	2		2		480	200601300430	20060130043001	1143.65767825182
61	01	01	1089.8778342	34	2		2		120	200601300432	20060130043201	1101.79040110336
61	01	01	1147.5425861	50	2		2		420	200601300434	20060130043401	1151.67852822351
61	01	01	1038.214669	40	2		2		001	200601300435	20060130043501	1045.15313533439
61	02	01	1038.214669	50	2		2		024	200601300435	20060130043501	1045.15313533439
